lat,lon,name
49.22692,-123.141217,Eastbound W 49 Ave @ Churchill St
49.226886,-123.139329,Eastbound W 49 Ave @ Granville St
49.226708,-123.134675,Eastbound W 49 Ave @ Hudson St
49.226598,-123.131458,Eastbound W 49 Ave @ Montgomery St
49.22645,-123.12776,Eastbound W 49 Ave @ Oak St
49.226275,-123.123158,Eastbound W 49 Ave @ Heather St
49.226174,-123.120295,Eastbound W 49 Ave @ Tisdall St
49.226003,-123.11584,Langara-49th Station @ Bay 3
49.225896,-123.112498,Eastbound W 49 Ave @ Alberta St
49.22573,-123.107863,Eastbound W 49 Ave @ Manitoba St
49.225636,-123.103335,Eastbound E 49 Ave @ Quebec St
49.225593,-123.101045,Eastbound E 49 Ave @ Main St
49.225514,-123.097041,Eastbound E 49 Ave @ Prince Edward St
49.225455,-123.093656,Eastbound E 49 Ave @ St. George St
49.225406,-123.090264,Eastbound E 49 Ave @ Fraser St
49.225373,-123.08761,Eastbound E 49 Ave @ Prince Albert St
49.225337,-123.084766,Eastbound E 49 Ave @ Windsor St
49.225278,-123.080946,Eastbound E 49 Ave @ Sherbrooke St
49.225208,-123.076725,Eastbound E 49 Ave @ Knight St
49.225193,-123.074083,Eastbound E 49 Ave @ Dumfries St
49.225164,-123.071276,Eastbound E 49 Ave @ Argyle St
49.22514,-123.068504,Eastbound E 49 Ave @ Commercial St
49.225106,-123.065263,Eastbound E 49 Ave @ Victoria Dr
49.225035,-123.061875,Eastbound E 49 Ave @ Gladstone St
49.224949,-123.058733,Eastbound E 49 Ave @ Nanaimo St
49.224744,-123.054297,Eastbound E 49 Ave @ Elliott St
49.22471,-123.049761,Eastbound E 49 Ave @ Vivian St
49.224673,-123.045214,Eastbound E 49 Ave @ Killarney St
49.221556,-123.032245,Northbound Tyne St @ E 53 Ave
49.223484,-123.032195,Northbound Tyne St @ E 50 Ave
49.222096,-123.025794,Eastbound E 49 Ave @ Frontenac St
49.221875,-123.022768,Eastbound Imperial St @ Boundary Rd
49.221886,-123.017609,Eastbound Imperial St @ Mandy Ave
49.224864,-123.010415,Northbound Willingdon Ave @ Maywood St
49.226002,-123.002615,Metrotown Station @ Bay 3
49.222002,-123.00948,Westbound Imperial St @ McKay Ave
49.22201,-123.018511,Westbound Imperial St @ Mandy Ave
49.224305,-123.032353,Southbound Tyne St @ E 49 Ave
49.221997,-123.032422,Southbound Tyne St @ E 52 Ave
49.224818,-123.041573,Westbound E 49 Ave @ Kerr St
49.224808,-123.045365,Westbound E 49 Ave @ Killarney St
49.224889,-123.05517,Westbound E 49 Ave @ Elliott St
49.225118,-123.05961,Westbound E 49 Ave @ Nanaimo St
49.225187,-123.06295,Westbound E 49 Ave @ Gladstone St
49.225238,-123.065364,Westbound E 49 Ave @ Victoria Dr
49.225263,-123.067538,Westbound E 49 Ave @ Beatrice St
49.225286,-123.070409,Westbound E 49 Ave @ Bruce St
49.225316,-123.073579,Westbound E 49 Ave @ Fleming St
49.225388,-123.077939,Westbound E 49 Ave @ Knight St
49.225407,-123.080565,Westbound E 49 Ave @ Inverness St
49.225453,-123.083275,Westbound E 49 Ave @ Elgin St
49.225497,-123.087115,Westbound E 49 Ave @ St. Catherines St
49.225535,-123.091289,Westbound E 49 Ave @ Fraser St
49.225593,-123.094471,Westbound E 49 Ave @ St. George St
49.22566,-123.098055,Westbound E 49 Ave @ Prince Edward St
49.225733,-123.102131,Westbound E 49 Ave @ Main St
49.225913,-123.109025,Westbound W 49 Ave @ Manitoba St
49.226074,-123.113387,Westbound W 49 Ave @ Alberta St
49.226382,-123.121438,Westbound W 49 Ave @ Tisdall St
49.226538,-123.125587,Westbound W 49 Ave @ Laurel St
49.226658,-123.128988,Westbound W 49 Ave @ Oak St
49.226761,-123.13243,Westbound W 49 Ave @ Montgomery St
49.22688,-123.135533,Westbound W 49 Ave @ Hudson St
49.227032,-123.140335,Westbound W 49 Ave @ Granville St
49.227081,-123.144091,Westbound W 49 Ave @ Adera St
49.227122,-123.147056,Westbound W 49 Ave @ Wiltshire St
49.227224,-123.155682,Westbound W 49 Ave @ West Blvd
49.227329,-123.163563,Westbound W 49 Ave @ Larch St
49.227377,-123.167912,Westbound W 49 Ave @ Macdonald St
49.228416,-123.17401,Westbound SW Marine Dr @ Carnarvon St
49.230206,-123.179318,Westbound SW Marine Dr @ Blenheim St
49.231041,-123.185323,Northbound Dunbar St @ SW Marine Dr
49.233182,-123.18528,Northbound Dunbar St @ W 43 Ave
49.266191,-123.120109,Heather Square @ Bay 1
49.266459,-123.129345,Westbound Lameys Mill Rd @ Sitka Square
49.266831,-123.132521,Westbound Lameys Mill Rd @ Alder Crossing
49.267336,-123.134423,Westbound Lameys Mill Rd @ 1300 Block
49.26952,-123.138092,Westbound W 2nd Ave @ Anderson St
49.269373,-123.140897,Southbound Fir St @ W 2nd Ave
49.269638,-123.140065,Eastbound W 2nd Ave @ Fir St
49.267431,-123.135141,Eastbound Lameys Mill Rd @ Fountain Way Court
49.266544,-123.131643,Eastbound Lameys Mill Rd @ Alder Crossing
49.26632,-123.128703,Eastbound Lameys Mill Rd @ Sitka Square
49.268248,-123.140709,Northbound Fir St @ W 4th Ave
49.265243,-123.02541,Westbound Lougheed Hwy @ Boundary Loop
49.262426,-123.069432,Commercial-Broadway Station @ Bay 4
49.264156,-123.167544,Westbound W Broadway @ Macdonald St
49.263212,-123.120173,Eastbound W Broadway @ Heather St
49.262801,-123.10042,Eastbound E Broadway @ Main St
49.262213,-123.068963,Commercial-Broadway Station @ Bay 1
49.265602,-123.022312,Eastbound Lougheed Hwy @ Boundary Rd
49.206713,-123.140464,Northbound Granville St @ W 71 Ave
49.208535,-123.138831,Eastbound W 70 Ave @ French St
49.208213,-123.1347,Southbound Hudson St @ W 70 Ave
49.2063,-123.134764,Southbound Hudson St @ W 72 Ave
49.203203,-123.133071,Marpole Loop @ Bay 5
49.207179,-123.123861,Eastbound SW Marine Dr @ Heather St
49.208502,-123.120741,Eastbound SW Marine Dr @ W 70 Ave
49.212198,-123.109277,Eastbound SW Marine Dr @ Manitoba St
49.21214,-123.106006,Eastbound SE Marine Dr @ Ontario St
49.210807,-123.101511,Eastbound SE Marine Dr @ Main St
49.210767,-123.097945,Eastbound SE Marine Dr @ Prince Edward St
49.210918,-123.093606,Eastbound SE Marine Dr @ St. George St
49.210909,-123.090507,Eastbound SE Marine Dr @ Fraser St
49.211036,-123.083514,Eastbound SE Marine Dr @ Ross St
49.210925,-123.075122,Eastbound SE Marine Dr @ Knight St
49.210911,-123.071659,Eastbound SE Marine Dr @ Argyle St
49.209995,-123.067396,Eastbound SE Marine Dr @ Beatrice St
49.207971,-123.030512,Eastbound SE Marine Dr @ Matheson Cres
49.207927,-123.025837,Eastbound SE Marine Dr @ City Edge Place
49.208059,-123.019656,Eastbound Marine Dr @ Joffre Ave
49.208273,-123.017485,Eastbound Marine Dr @ Greenall Ave
49.209174,-123.011806,Eastbound Marine Dr @ Patterson Ave
49.209147,-123.005664,Eastbound Marine Dr @ Sussex Ave
49.208071,-123.000545,Eastbound Marine Dr @ Strathearn Ave
49.207616,-122.99743,Eastbound Marine Dr @ Nelson Ave
49.206681,-122.988226,Eastbound Marine Dr @ Royal Oak Ave
49.206271,-122.982724,Westbound Marine Dr @ Macpherson Ave
49.206806,-122.988159,Westbound Marine Dr @ Royal Oak Ave
49.207331,-122.993856,Westbound Marine Dr @ 4900 Block
49.207893,-122.998827,Westbound Marine Dr @ Nelson Ave
49.209233,-123.005464,Westbound Marine Dr @ Sussex Ave
49.209131,-123.013786,Westbound Marine Dr @ Patterson Ave
49.208399,-123.017358,Westbound Marine Dr @ Greenall Ave
49.207979,-123.026647,Westbound SE Marine Dr @ City Edge Place
49.209974,-123.066581,Westbound SE Marine Dr @ Victoria Dr
49.211151,-123.072699,Westbound SE Marine Dr @ Argyle St
49.21122,-123.076755,Westbound SE Marine Dr @ Knight St
49.211201,-123.08071,Westbound SE Marine Dr @ Inverness St
49.211217,-123.083635,Westbound SE Marine Dr @ Ross St
49.211147,-123.089925,Westbound SE Marine Dr @ Chester St
49.211151,-123.095708,Westbound SE Marine Dr @ Buscombe St
49.211554,-123.103214,Westbound SE Marine Dr @ Main St
49.212459,-123.107012,Westbound SW Marine Dr @ Ontario St
49.212212,-123.110409,Westbound SW Marine Dr @ Manitoba St
49.209141,-123.119749,Westbound SW Marine Dr @ Ash St
49.206184,-123.126813,Westbound SW Marine Dr @ Laurel St
49.193291,-123.160097,Westbound North Service Rd @ Air Canada Operations Centre
49.193297,-123.166984,Southbound Aviation Ave @ North Service Rd
49.226075,-123.003117,Metrotown Station @ Bay 7
49.227881,-122.998248,Eastbound Kingsway @ Sussex Ave
49.226457,-122.993821,Eastbound Kingsway @ Nelson Ave
49.225628,-122.991139,Eastbound Kingsway @ Marlborough Ave
49.224712,-122.988392,Eastbound Kingsway @ Royal Oak Ave
49.223354,-122.984101,Eastbound Kingsway @ Grimmer St
49.223353,-122.983473,Westbound Kingsway @ Elgin Ave
49.224004,-122.985508,Westbound Kingsway @ Denbigh Ave
49.22532,-122.989612,Westbound Kingsway @ Royal Oak Ave
49.227685,-122.996794,Westbound Kingsway @ McMurray Ave
49.228641,-122.999701,Westbound Kingsway @ Sussex Ave
49.229088,-123.003381,Southbound McKay Ave @ Kingsway
49.227578,-123.005015,Southbound McKay Ave @ Kingsborough St
49.226172,-123.003354,Metrotown Station @ Bay 8
49.224203,-123.000304,Eastbound Central Blvd @ 4500 Block
49.224103,-122.997738,Northbound Bonsor Ave @ Central Blvd
49.225569,-122.994051,Northbound Nelson Ave @ Bennett St
49.227326,-122.994102,Northbound Nelson Ave @ Newton St
49.230297,-122.99412,Northbound Nelson Ave @ Dover St
49.232104,-122.994135,Northbound Nelson Ave @ Grafton St
49.233648,-122.994145,Northbound Nelson Ave @ Sardis Cres
49.235465,-122.994807,Westbound Bond St @ Nelson Ave
49.235452,-122.998207,Westbound Bond St @ Sussex Ave
49.235444,-123.001547,Westbound Bond St @ Elsom Ave
49.235911,-123.003266,Northbound Willingdon Ave @ Bond St
49.237319,-123.003261,Northbound Willingdon Ave @ Burke St
49.238854,-123.003286,Northbound Willingdon Ave @ Grassmere St
49.240537,-123.003294,Northbound Willingdon Ave @ Price St
49.227715,-123.00874,Westbound Beresford St @ Willingdon Ave
49.229426,-123.012448,Patterson Station @ Bay 1
49.232043,-123.01255,Northbound Patterson Ave @ Kingsway
49.233208,-123.01101,Northbound Barker Ave @ Grange St
49.234332,-123.013418,Northbound Patterson Ave @ Sardis St
49.235727,-123.013422,Northbound Patterson Ave @ Bond St
49.237267,-123.013422,Northbound Patterson Ave @ Burke St
49.239064,-123.013426,Northbound Patterson Ave @ Hazelwood Cres
49.240744,-123.013407,Northbound Patterson Ave @ Castlewood Cres
49.242679,-123.013419,Northbound Patterson Ave @ Moscrop St
49.241548,-122.997353,Eastbound Deer Lake Parkway @ Wayburne Dr
49.241815,-122.988389,Eastbound Gilpin St @ Royal Oak Ave
49.241779,-122.98231,Eastbound Gilpin St @ Chapple Cres
49.241892,-122.982127,Westbound Gilpin St @ Mahon Ave
49.241916,-122.987939,Westbound Gilpin St @ Gatenby Ave
49.241534,-122.995717,Westbound Deer Lake Parkway @ Garden Grove Dr
49.241748,-122.998659,Westbound Deer Lake Parkway @ Wayburne Dr
49.24261,-123.013599,Southbound Patterson Ave @ Moscrop St
49.240457,-123.013564,Southbound Patterson Ave @ Castlewood Cres
49.238079,-123.013573,Southbound Patterson Ave @ Brandon St
49.236624,-123.013568,Southbound Patterson Ave @ Burke St
49.235217,-123.013571,Southbound Patterson Ave @ Bond St
49.234071,-123.013572,Southbound Patterson Ave @ Sardis St
49.232183,-123.012742,Southbound Patterson Ave @ Kingsway
49.229312,-123.011509,Patterson Station @ Bay 2
49.229939,-123.007414,Eastbound Kemp St @ Kathleen Ave
49.242583,-123.003491,Southbound Willingdon Ave @ Moscrop St
49.239901,-123.003479,Southbound Willingdon Ave @ Wildwood Cres
49.238369,-123.003467,Southbound Willingdon Ave @ Price Cres
49.236702,-123.003467,Southbound Willingdon Ave @ Burke St
49.235328,-123.002807,Eastbound Bond St @ Willingdon Ave
49.235346,-123.000601,Eastbound Bond St @ Elsom Ave
49.235351,-122.997427,Eastbound Bond St @ Sussex Ave
49.234098,-122.994314,Southbound Nelson Ave @ Buxton St
49.232189,-122.994302,Southbound Nelson Ave @ Shepherd St
49.2291,-122.994316,Southbound Nelson Ave @ Grange St
49.227594,-122.994345,Southbound Nelson Ave @ Hazel St
49.225276,-122.995659,Westbound Bennett St @ Nelson Ave
49.224817,-122.997189,Southbound Bonsor Ave @ Bennett St
49.223785,-122.99906,Westbound Central Blvd @ Bonsor Ave
49.224507,-123.000438,Westbound Central Blvd @ 4500 Block
49.209736,-122.994325,Northbound Nelson Ave @ Carson Place
49.211114,-122.993842,Northbound Nelson Ave @ McKee Place
49.212432,-122.993814,Northbound Nelson Ave @ Portland St
49.214773,-122.993362,Eastbound Rumble St @ Nelson Ave
49.214787,-122.991604,Eastbound Rumble St @ Arthur Ave
49.215162,-122.988376,Northbound Royal Oak Ave @ Rumble St
49.217755,-122.988378,Northbound Royal Oak Ave @ Sidley St
49.225917,-123.002755,Metrotown Station @ Bay 5
49.217247,-122.988525,Southbound Royal Oak Ave @ Sidley St
49.214361,-122.988572,Southbound Royal Oak Ave @ Rumble St
49.21297,-122.987978,Eastbound Clinton St @ Royal Oak Ave
49.212987,-122.985365,Eastbound Clinton St @ Roslyn Ave
49.212958,-122.982684,Eastbound Clinton St @ Macpherson Ave
49.213068,-122.98278,Westbound Clinton St @ Macpherson Ave
49.213071,-122.986069,Westbound Clinton St @ Roslyn Ave
49.21371,-122.988381,Northbound Royal Oak Ave @ Neville St
49.209345,-123.019766,Northbound Joffre Ave @ Maple Tree Lane
49.213088,-123.02068,Northbound Joffre Ave @ Clinton St
49.214742,-123.020308,Eastbound Rumble St @ Joffre Ave
49.214764,-123.017582,Eastbound Rumble St @ Greenall Ave
49.214786,-123.011839,Eastbound Rumble St @ Patterson Ave
49.214779,-123.008307,Eastbound Rumble St @ McKay Ave
49.215135,-123.004858,Northbound Sussex Ave @ Rumble St
49.216898,-123.004891,Northbound Sussex Ave @ Watling St
49.218708,-123.004916,Northbound Sussex Ave @ Victory St
49.220512,-123.004945,Northbound Sussex Ave @ Hurst St
49.226277,-123.003299,Metrotown Station @ Bay 1
49.222,-122.998195,Westbound Imperial St @ Waverley Ave
49.222,-123.001621,Westbound Imperial St @ Frederick Ave
49.222001,-123.003694,Westbound Imperial St @ Dow Ave
49.221363,-123.005145,Southbound Sussex Ave @ Imperial St
49.220021,-123.005099,Southbound Sussex Ave @ Hurst St
49.218151,-123.005074,Southbound Sussex Ave @ Victory St
49.216133,-123.005029,Southbound Sussex Ave @ Irmin St
49.21459,-123.004999,Southbound Sussex Ave @ Rumble St
49.212239,-123.005792,Westbound Portland St @ Sussex Ave
49.212271,-123.009009,Westbound Portland St @ McKay Ave
49.21108,-123.012496,Southbound Patterson Ave @ Winnifred St
49.206391,-123.015277,Southbound Roseberry Ave @ Keith St
49.20373,-123.023457,Southbound Boundary Rd @ E Kent Ave
49.201108,-123.017666,Eastbound North Fraser Way @ Fraserwood Court
49.20204,-123.021851,Eastbound North Fraser Way @ 3700 Block
49.200272,-123.0139,Eastbound North Fraser Way @ Fraserton Court
49.282214,-123.108834,Eastbound W Hastings St @ Abbott St
49.28122,-123.098307,Eastbound E Hastings St @ Main St
49.281131,-123.07086,Eastbound E Hastings St @ Commercial Dr
49.281204,-123.025393,Kootenay Loop @ Bay 7
49.281222,-123.043342,Westbound E Hastings St @ Renfrew St
49.243026,-123.017349,Westbound Moscrop St @ Inman Ave
49.250056,-123.010288,Northbound Gilmore Way @ Sanderson Way
49.253243,-123.010616,Northbound Gilmore Way @ Canada Way
49.255589,-123.01105,Northbound Gilmore Diversion @ Canada Way
49.260509,-123.013819,Northbound Gilmore Diversion @ Myrtle St
49.26451,-123.004065,Westbound Dawson St @ Willingdon Ave
49.260495,-123.014128,Southbound Gilmore Diversion @ Myrtle St
49.25662,-123.012026,Southbound Gilmore Diversion @ Manor St
49.254132,-123.010837,Southbound Gilmore Way @ Canada Way
49.242913,-123.019292,Eastbound Moscrop St @ Smith Ave
49.225794,-123.002518,Metrotown Station @ Bay 4
49.232393,-123.003238,Northbound Willingdon Ave @ Grafton St
49.243312,-123.003169,Northbound Willingdon Ave @ Deer Lake Parkway
49.247628,-123.003869,Northbound Willingdon Ave @ Sanderson Way
49.233488,-123.003443,Southbound Willingdon Ave @ Sardis St
49.280694,-123.014293,Southbound Gilmore Ave @ Hastings St
49.278057,-123.01431,Southbound Gilmore Ave @ Georgia St
49.276367,-123.014344,Southbound Gilmore Ave @ Venables St
49.273628,-123.014338,Southbound Gilmore Ave @ William St
49.271857,-123.014355,Southbound Gilmore Ave @ Kitchener St
49.260445,-122.984344,Southbound Douglas Rd @ Still Creek Ave
49.258915,-122.983303,Southbound Douglas Rd @ Norland Ave
49.256304,-122.982634,Southbound Douglas Rd @ Dominion St
49.25327,-122.982039,Southbound Douglas Rd @ Laurel St
49.252094,-122.981855,Southbound Douglas Rd @ Hardwick St
49.249671,-122.981035,Southbound Douglas Rd @ Sprott St
49.251964,-122.98165,Northbound Douglas Rd @ Hardwick St
49.253402,-122.981866,Northbound Douglas Rd @ Laurel St
49.255423,-122.982097,Northbound Douglas Rd @ Norfolk St
49.256983,-122.982623,Northbound Douglas Rd @ Hwy One Overpass
49.259866,-122.983586,Northbound Douglas Rd @ Norland Ave
49.266442,-122.998687,Westbound Lougheed Hwy @ Beta Ave
49.269681,-123.01408,Northbound Gilmore Ave @ 1st Ave
49.272367,-123.014164,Northbound Gilmore Ave @ Kitchener St
49.274137,-123.014169,Northbound Gilmore Ave @ William St
49.275977,-123.01418,Northbound Gilmore Ave @ Parker St
49.277749,-123.014142,Northbound Gilmore Ave @ Union St
49.279524,-123.014114,Northbound Gilmore Ave @ Frances St
49.225986,-123.002908,Metrotown Station @ Bay 6
49.270995,-123.002468,Eastbound Midlawn Dr @ Willingdon Ave
49.270723,-122.99969,Southbound Fairlawn Dr @ Midlawn Dr
49.268274,-122.996667,Eastbound Brentlawn Dr @ Beta Ave
49.26865,-122.992115,Northbound Delta Ave @ Brentlawn Dr
49.270477,-122.992114,Northbound Delta Ave @ Southlawn Dr
49.272871,-122.992095,Northbound Delta Ave @ Northlawn Dr
49.274832,-122.992077,Northbound Delta Ave @ Eastlawn Dr
49.275471,-122.991581,Eastbound Parker St @ Delta Ave
49.275455,-122.987355,Eastbound Parker St @ Springer Ave
49.275429,-122.981221,Eastbound Parker St @ Holdom Ave
49.275531,-122.981672,Westbound Parker St @ Holdom Ave
49.275557,-122.988246,Westbound Parker St @ Springer Ave
49.27518,-122.992251,Southbound Delta Ave @ Parker St
49.272496,-122.992254,Southbound Delta Ave @ Northlawn Dr
49.269784,-122.992268,Southbound Delta Ave @ Southlawn Dr
49.268504,-122.992305,Southbound Delta Ave @ Brentlawn Dr
49.268596,-122.997503,Westbound Brentlawn Dr @ Beta Ave
49.270171,-123.000223,Westbound Brentlawn Dr @ Fairlawn Dr
49.281469,-123.104795,Eastbound W Hastings St @ Carrall St
49.279971,-122.981029,Southbound Holdom Ave @ Hastings St
49.277852,-122.981038,Southbound Holdom Ave @ Georgia St
49.275162,-122.981168,Southbound Holdom Ave @ Parker St
49.272526,-122.981223,Southbound Holdom Ave @ Charles St
49.266541,-122.981093,Northbound Holdom Ave @ Sumas St
49.268316,-122.981077,Northbound Holdom Ave @ Halifax St
49.270142,-122.98107,Northbound Holdom Ave @ Winch St
49.271944,-122.981061,Northbound Holdom Ave @ Kitchener St
49.280153,-123.004372,Westbound Pender St @ Willingdon Ave
49.283114,-122.994624,Northbound Gamma Ave @ Pandora St
49.285877,-122.994536,Northbound N Gamma Ave @ Empire Dr
49.283521,-122.991608,Eastbound Empire Dr @ Delta Ave
49.283312,-122.990457,Northbound Hythe Ave @ Empire Dr
49.28445,-122.989844,Eastbound Dundas St @ Hythe Ave
49.284756,-122.989013,Northbound N Glynde Ave @ Dundas St
49.286326,-122.988457,Eastbound Cambridge St @ N Glynde Ave
49.286306,-122.987186,Eastbound Cambridge St @ N Springer Ave
49.286264,-122.985645,Eastbound Cambridge St @ N Ranelagh Ave
49.286257,-122.984345,Eastbound Cambridge St @ N Grosvenor Ave
49.284462,-122.984177,Westbound Dundas St @ N Howard Ave
49.284493,-122.988122,Westbound Dundas St @ N Springer Ave
49.284554,-122.990254,Westbound Dundas St @ N Hythe Ave
49.283244,-122.990956,Westbound Empire Dr @ Hythe Ave
49.284197,-122.992289,Westbound Empire Dr @ Delta Ave
49.285732,-122.994722,Southbound N Gamma Ave @ Cambridge St
49.282511,-122.994724,Southbound Gamma Ave @ Pandora St
49.271623,-123.003302,Southbound Willingdon Ave @ Kitchener St
49.28231,-123.02331,Northbound Boundary Rd @ Albert St
49.284094,-123.023268,Northbound Boundary Rd @ Triumph St
49.285924,-123.023238,Northbound N Boundary Rd @ Oxford St
49.287961,-123.020951,Southbound N Esmond Ave @ McGill St
49.287392,-123.018147,Eastbound Eton St @ N Ingleton Ave
49.287379,-123.015799,Eastbound Eton St @ N MacDonald Ave
49.287363,-123.013693,Eastbound Eton St @ N Gilmore Ave
49.287342,-123.010734,Eastbound Eton St @ N Carleton Ave
49.287303,-123.008078,Eastbound Eton St @ N Madison Ave
49.286146,-123.003094,Southbound N Willingdon Ave @ Cambridge St
49.284404,-123.00312,Southbound Willingdon Ave @ Dundas St
49.282482,-123.003151,Southbound Willingdon Ave @ Pandora St
49.282191,-123.003044,Northbound Willingdon Ave @ Albert St
49.283992,-123.003012,Northbound Willingdon Ave @ Triumph St
49.2858,-123.002948,Northbound N Willingdon Ave @ Penzance Dr
49.287403,-123.008917,Westbound Eton St @ N Madison Ave
49.287419,-123.011609,Westbound Eton St @ N Carleton Ave
49.287444,-123.014389,Westbound Eton St @ N Gilmore Ave
49.287464,-123.016452,Westbound Eton St @ N MacDonald Ave
49.287261,-123.02361,Southbound N Boundary Rd @ Eton St
49.286231,-123.023627,Southbound N Boundary Rd @ Cambridge St
49.284524,-123.023659,Southbound Boundary Rd @ Dundas St
49.282683,-123.023697,Southbound Boundary Rd @ Pandora St
49.229848,-122.993592,Eastbound Dover St @ Nelson Ave
49.229774,-122.988023,Eastbound Oakland St @ Royal Oak Ave
49.229538,-122.9837,Eastbound Oakland St @ Denbigh Ave
49.229706,-122.986269,Westbound Oakland St @ Oakdale Rd
49.229977,-122.989632,Westbound Dover St @ Royal Oak Ave
49.264976,-122.991151,Eastbound Lougheed Hwy @ Douglas Rd
49.265095,-122.982086,Westbound Lougheed Hwy @ Holdom Ave
49.28616,-123.118293,Burrard Station @ Bay 6
49.281426,-123.099363,Westbound E Hastings St @ Main St
49.282004,-123.10684,Westbound W Hastings St @ Abbott St
49.280921,-123.115491,Westbound W Georgia St @ Homer St
49.28214,-123.117372,Westbound W Georgia St @ Seymour St
49.284777,-123.121449,Westbound W Georgia St @ Burrard St
49.287432,-123.125567,Westbound W Georgia St @ Bute St
49.289356,-123.128526,Westbound W Georgia St @ Broughton St
49.280989,-123.115989,Eastbound W Georgia St @ Richards St
49.20366,-123.135845,Marpole Loop @ Bay 4
49.2631,-123.138458,Northbound Granville St @ W 10 Ave
49.284791,-123.116768,Southbound Howe St @ W Pender St
49.282906,-123.119595,Southbound Howe St @ W Georgia St
49.281831,-123.121239,Southbound Howe St @ Robson St
49.279698,-123.124449,Southbound Howe St @ Nelson St
49.266704,-123.138572,Southbound Granville St @ W Cloverleaf
49.234888,-123.139463,Northbound Granville St @ W 41 Ave
49.192475,-123.091401,Northbound No. 5 Rd @ Bridgeport Rd
49.193791,-123.087685,Eastbound Vulcan Way @ 12200 Block
49.194847,-123.082255,Eastbound Vulcan Way @ Sweden Way
49.196014,-123.07839,Eastbound Vulcan Way @ Viscount Way
49.197093,-123.073397,Southbound Viking Way @ Vulcan Way
49.194182,-123.073409,Southbound Viking Way @ Viking Place
49.210846,-123.075497,Northbound Knight St Bridge Offramp @ SE Marine Dr
49.192477,-123.073233,Northbound Viking Way @ Bridgeport Rd
49.194844,-123.073224,Northbound Viking Way @ Viking Place
49.197551,-123.073845,Westbound Vulcan Way @ Viking Way
49.195881,-123.079335,Westbound Vulcan Way @ Viscount Way
49.195023,-123.082141,Westbound Vulcan Way @ Sweden Way
49.193935,-123.088263,Westbound Vulcan Way @ 12200 Block
49.193513,-123.091588,Southbound No. 5 Rd @ Vulcan Way
49.286502,-123.110998,Waterfront Station @ West Coast Express
49.266503,-123.237822,Eastbound University Blvd @ Acadia Rd
49.286053,-123.11158,Waterfront Station Eastbound
49.286116,-123.111512,Waterfront Station Unload Only
49.286063,-123.111306,Waterfront Station Northbound
49.286137,-123.111403,Waterfront Station Southbound
49.285907,-123.111578,Waterfront Station @ Platform 2
49.283136,-123.115744,Granville Station @ Platform 2
49.279178,-123.109213,Stadium-Chinatown Station @ Platform 2
49.273099,-123.100399,Main Street-Science World Station @ Platform 2
49.262317,-123.069179,Commercial-Broadway Station @ Platform 4
49.248283,-123.055904,Nanaimo Station @ Platform 2
49.244236,-123.046136,29th Avenue Station @ Platform 2
49.238353,-123.031827,Joyce-Collingwood Station @ Platform 2
49.229712,-123.012678,Patterson Station @ Platform 2
49.225781,-123.00394,Metrotown Station @ Platform 2
49.220013,-122.988475,Royal Oak Station @ Platform 2
49.22011,-122.98844,Royal Oak Station @ Platform 1
49.225852,-123.003876,Metrotown Station @ Platform 1
49.229798,-123.012613,Patterson Station @ Platform 1
49.23843,-123.031759,Joyce-Collingwood Station @ Platform 1
49.24431,-123.04608,29th Avenue Station @ Platform 1
49.248334,-123.055868,Nanaimo Station @ Platform 1
49.262311,-123.069077,Commercial-Broadway Station @ Platform 3
49.273172,-123.10035,Main Street-Science World Station @ Platform 1
49.279271,-123.109109,Stadium-Chinatown Station @ Platform 1
49.283193,-123.115674,Granville Station @ Platform 1
49.28558,-123.119598,Burrard Station @ Platform 1
49.285962,-123.111516,Waterfront Station @ Platform 1
49.296637,-123.136713,Southbound Lost Lagoon Rd @ Stanley Park Causeway
49.263905,-123.209694,Westbound W 10 Ave @ Sasamat St
49.285674,-123.043632,Bus Stop @ Pne Coliseum Loop
49.264263,-123.184623,Eastbound W Broadway @ Alma St
49.281495,-123.026062,Kootenay Loop @ Bay 2
49.281365,-123.025918,Kootenay Loop @ Bay 4
49.262004,-123.039504,Westbound E Broadway @ Lillooet St
49.279294,-123.105515,Eastbound Keefer Place @ Taylor St
49.266296,-123.120135,Heather Square @ Bay 2
49.281477,-123.117549,Northbound Seymour St @ W Georgia St
49.265331,-123.069596,Northbound Commercial Dr @ E 6th Ave
49.242674,-123.019874,Southbound Smith Ave @ Moscrop St
49.23703,-123.020478,Westbound Burke St @ Smith Ave
49.239663,-123.019922,Southbound Smith Ave @ Belleville Ave
49.259177,-123.06995,Southbound Commercial Dr @ E 12 Ave
49.257485,-123.069954,Southbound Commercial Dr @ E 14 Ave
49.285975,-123.118965,Burrard Station @ Bay 5
49.242827,-123.002605,Eastbound Deer Lake Parkway @ Willingdon Ave
49.26049,-123.033896,Rupert Station @ Bay 2
49.260804,-123.033608,Rupert Station @ Bay 1
49.213461,-123.140233,Northbound Granville St @ W 64 Ave
49.263073,-123.138707,Southbound Granville St @ W Broadway
49.248838,-123.139224,Southbound Granville St @ W King Edward Ave
49.281026,-123.024952,Kootenay Loop @ Bay 8
49.280784,-123.120537,Northbound Granville St @ Smithe St
49.263296,-123.099681,Westbound Kingsway @ E Broadway
49.250063,-123.019709,Northbound Smith Ave @ Sunset St
49.279326,-123.105758,Eastbound Keefer Place @ Taylor St
