stop_no,stop_name,line_con,Longitude,Latitude,x,y
59765,Westbound Great Northern Way @ Foley St,084,-123.087137,49.266404,-13701997.414041905,6320186.066778266
59766,Eastbound Great Northern Way @ Foley St,084,-123.086122,49.266021,-13701884.42475875,6320120.729765263
59767,VCC-Clark Station @ Unloading Only,084,-123.079842,49.265975,-13701185.338356564,6320112.882534107
59780,Southbound Patterson Ave @ Clinton St,146,-123.012493,49.212629,-13693688.081971131,6311017.401566993
59781,Westbound Beresford St @ Royal Oak Ave,148,-122.98817,49.219859,-13690980.457996564,6312249.539618915
59783,Northbound Boundary Rd @ E Kent Ave North,116,-123.023178,49.203898,-13694877.530730257,6309529.702976756
59803,VCC-Clark Station @ Bay 1,084,-123.079447,49.265476,-13701141.367157703,6320027.7576053925
59814,Northbound Roseberry Ave @ Keith St,116,-123.015048,49.207207,-13693972.503270105,6310093.5014779465
59831,Southbound Howe St @ W Pender St,014; 016; 050,-123.116344,49.285048,-13705248.722409502,6323367.210967221
59832,Southbound Howe St @ Dunsmuir St,N15; N19; N20; N24,-123.117067,49.284576,-13705329.206401346,6323286.660833535
59835,Northbound Main St @ E 18 Ave,003,-123.100984,49.255006,-13703538.855030917,6318241.867911738
59836,Northbound Main St @ E 20 Ave,003,-123.100763,49.253226,-13703514.25342345,6317938.287283798
59837,Northbound Main St @ E 22 Ave,003,-123.100866,49.251452,-13703525.719331002,6317635.740852668
59838,Southbound Main St @ E 39 Ave,003,-123.101698,49.235131,-13703618.337147344,6314852.789559683
59842,Northbound Main St @ E 46 Ave,003,-123.101386,49.228719,-13703583.605466217,6313759.708412752
59843,Northbound Main St @ 54 Ave,003,-123.101649,49.22134,-13703612.882492296,6312501.95417873
59844,Northbound Main St @ E 62 Ave,003,-123.101909,49.214623,-13703641.825559905,6311357.2014492145
59860,Eastbound Davie St @ Richards St,006,-123.124529,49.275982,-13706159.872441644,6321820.168841824
59889,Kootenay Loop @ Bay 1,131,-123.025625,49.281403,-13695149.929524228,6322745.185985958
59914,Westbound Pacific Blvd @ Cambie St,023,-123.119683,49.274606,-13705620.41818926,6321585.390039211
59916,Eastbound Pacific Blvd @ Boathouse Mews,023,-123.117633,49.27421,-13705392.213233134,6321517.824097454
59918,Eastbound Pacific Blvd @ Marinaside Cres,023,-123.114446,49.274212,-13705037.438015977,6321518.165338225
59919,Northbound Pat Quinn Way @ Pacific Blvd,023,-123.107546,49.277432,-13704269.333529502,6322067.580917644
59923,Westbound Keefer Place @ Taylor St,023,-123.106439,49.279581,-13704146.102853194,6322434.276055731
59924,Southbound Quebec St @ Keefer St,023,-123.102218,49.279008,-13703676.223282555,6322336.500499065
59925,Northbound Quebec St @ Terminal Ave,023,-123.101534,49.273368,-13703600.080750857,6321374.162963477
59926,Eastbound National Ave @ Quebec St,023,-123.101464,49.27487,-13703592.2883865,6321630.434301733
59927,Northbound Quebec St @ National Ave,023,-123.101804,49.275246,-13703630.137013368,6321694.588667581
59928,Eastbound National Ave @ Main St,019,-123.099334,49.274846,-13703355.177871106,6321626.339358811
59930,Southbound Hudson St @ SW Marine Dr,010,-123.134919,49.202765,-13707316.481950987,6309336.667313092
59940,Westbound Stadium Rd @ West Mall,068,-123.24893,49.25498,-13720008.128415816,6318237.433509174
59941,Southbound West Mall @ Hawthorn Lane,068,-123.249997,49.257665,-13720126.906312494,6318695.383185739
59942,Westbound Thunderbird Blvd @ Larkin Dr,068,-123.249148,49.259061,-13720032.396064809,6318933.492749544
59946,Southbound Wesbrook Mall @ Iona Dr,068,-123.248276,49.271678,-13719935.325468836,6321085.824382113
59957,Eastbound NW Marine Dr @ East Mall,068,-123.254576,49.270734,-13720636.638260834,6320924.768551256
59964,Northbound NW Marine Dr @ Agronomy Rd,068,-123.254983,49.259575,-13720681.945293589,6319021.165159309
59974,Northbound Great Canadian Way @ Beckwith Rd,N10,-123.124243,49.193077,-13706128.03506728,6307686.248131064
59991,Westbound Expo Blvd @ Abbott St,023,-123.108015,49.278791,-13704321.542370684,6322299.472356195
59992,Northbound Pat Quinn Way @ Expo Blvd,023,-123.107518,49.278392,-13704266.21658376,6322231.388776749
60006,Eastbound W Broadway @ Columbia St,009; N9,-123.10905,49.26302,-13704436.758043656,6319608.798557486
60014,Westbound Expo Blvd @ Nelson St,023,-123.116234,49.274765,-13705236.477265516,6321612.518941173
60020,Eastbound E 49 Ave @ Doman St,049,-123.036296,49.224634,-13696337.81981048,6313063.39491506
60022,Westbound E 49 Ave @ Doman St,049,-123.036952,49.224782,-13696410.845396444,6313088.621424751
60023,Southbound Arlington St @ E 49 Ave,026,-123.028887,49.222808,-13695513.053703194,6312752.1605458865
60024,Southbound Champlain Cres @ E 54 Ave,026,-123.032506,49.219811,-13695915.918940376,6312241.358854942
60025,Northbound Champlain Cres @ E 54 Ave,026,-123.032299,49.219894,-13695892.87580578,6312255.504764325
60102,Southbound Cambie St @ Nelson St,006,-123.118424,49.275952,-13705480.266950352,6321815.050048085
60103,Northbound Cambie St @ Nelson St,006,-123.117748,49.276256,-13705405.014974575,6321866.920635351
60104,Northbound Cambie St @ Robson St,006,-123.114655,49.278318,-13705060.703789553,6322218.761807526
60116,Eastbound Davie St @ Granville St,006,-123.125976,49.276918,-13706320.95174482,6321979.876770316
60158,UBC Exchange @ Bay 1,033; 068,-123.247954,49.267415,-13719899.4805928,6320358.538457865
60159,UBC Exchange @ Bay 2,084,-123.24828,49.2673,-13719935.7707468,6320338.9198394185
60160,UBC Exchange @ Bay 3,044,-123.24863,49.267177,-13719974.73256858,6320317.936498126
60162,UBC Exchange @ Bay 4,R4,-123.247902,49.26704,-13719893.69197928,6320294.564870622
60163,UBC Exchange @ Bay 5,049,-123.247589,49.26715,-13719858.848978665,6320313.330405823
60164,UBC Exchange @ Bay 6,025,-123.247155,49.267304,-13719810.53631966,6320339.602225381
60195,Metrotown Station @ Bay 10,031; 049; 116; 119; 130; 146; 147; 222; 430,-123.004928,49.22639,-13692845.95002328,6313362.708913755
60197,Southbound Burrard St @ Harwood St,002; N22,-123.131265,49.277837,-13706909.720531628,6322136.686969383
60208,29th Avenue Station @ Bay 4,026,-123.044461,49.244435,-13697246.74345281,6316439.1347058015
60211,Metrotown Station @ Bay 11,049,-123.004152,49.226034,-13692759.566098424,6313302.027083978
60212,Metrotown Station @ Bay 12,116; 144,-123.003278,49.225643,-13692662.272863468,6313235.379847763
60213,Metrotown Station @ Bay 13,110,-123.002774,49.22541,-13692606.16784011,6313195.664482074
60214,Metrotown Station @ Bay 14,144,-123.002091,49.225091,-13692530.136627898,6313141.290529759
60219,Westbound University Blvd @ Western Parkway,099; N17,-123.244736,49.266634,-13719541.25447143,6320225.303348351
60223,Northbound Fraser St @ E 20 Ave,008; N8,-123.089851,49.253266,-13702299.535139916,6317945.109200144
60251,Eastbound SW Marine Dr @ Hudson St,010,-123.135556,49.20317,-13707387.39246662,6309405.66896209
60269,Northbound Burrard St @ Smithe St,002; N22,-123.124019,49.282359,-13706103.099501342,6322908.324441031
60277,Northbound Seymour St @ Robson St,004; 007; 010; 014; 016; 017; 020; 050; N17,-123.11824,49.28102,-13705459.784164049,6322679.829103083
60302,Northbound Cambie St @ Dunsmuir St,005; 006,-123.111842,49.280182,-13704747.56206195,6322536.830696191
60307,Broadway-City Hall Station @ Bay 3,015; 017; N15,-123.115153,49.261616,-13705116.140895968,6319369.305276758
60314,Nanaimo Station @ Bay 1,025,-123.056509,49.248336,-13698587.920677887,6317104.349651848
60329,Brentwood Station @ Bay 1,130; 134; 222,-123.002997,49.267148,-13692630.992086556,6320312.989213901
60335,Eastbound E King Edward Ave @ Ontario St,025,-123.104633,49.248771,-13703945.059852822,6317178.530940697
60336,Eastbound E Cordova St @ Heatley Ave,004; 007; 209; 210; 211; 214,-123.089076,49.28202,-13702213.262534551,6322850.474773409
60342,Southbound Cambie St @ W Georgia St,006; 017; N15,-123.112876,49.279676,-13704862.66641543,6322450.486772642
60348,Eastbound W Georgia St @ Homer St,240; 241; 246; 247; 250; 253; 254; N24,-123.114837,49.280236,-13705080.963936877,6322546.045317424
60351,Southbound Station St @ National Ave,019,-123.09865,49.273853,-13703279.035339406,6321456.9128421545
60358,UBC Exchange @ Unloading Only,025; 033; 044; 049; 068; 084; 099; R4,-123.247621,49.267674,-13719862.411202367,6320402.723166004
60359,Northbound Macdonald St @ W 13 Ave,002; N22,-123.168239,49.260225,-13711025.647384215,6319132.036245662
60366,Westbound Oakland St @ Dufferin Ave,144,-122.980952,49.229249,-13690176.95391202,6313850.054407739
60375,Westbound Great Northern Way @ Carolina Street,084,-123.091178,49.266868,-13702447.2561042,6320265.222481265
60383,Southbound Wesbrook Mall @ Agronomy Rd,R4,-123.243491,49.26369,-13719402.661705391,6319723.0890632635
60384,Northbound Wesbrook Mall @ Agronomy Rd,R4,-123.242289,49.262728,-13719268.85567746,6319558.988852428
60385,Westbound W 41 Ave @ East Blvd,041; R4,-123.15479,49.234672,-13709528.51155254,6314774.53714578
60386,Eastbound W 41 Ave @ East Blvd,041; R4,-123.154407,49.234483,-13709485.876187565,6314742.315774933
60391,Eastbound Great Northern Way @ Carolina St,084,-123.090557,49.26668,-13702378.126700418,6320233.150684314
60393,Dunbar Loop @ Bay 7,R4,-123.184268,49.234694,-13712809.98750214,6314778.287789551
60394,Dunbar Loop @ Bay 4,049,-123.186649,49.234836,-13713075.03920972,6314802.496530438
60395,Westbound W 41 Ave @ Carnarvon St,002; 041; N22,-123.174148,49.234826,-13711683.434255317,6314800.791687252
60396,Eastbound W 41 Ave @ Carnarvon St,002; 041; N22,-123.173495,49.23467,-13711610.742627826,6314774.196178247
60397,Westbound W 41 Ave @ Oak St,041,-123.129021,49.234095,-13706659.919594288,6314676.168585138
60399,Eastbound E 41 Ave @ Main St,041,-123.102441,49.232982,-13703701.047529005,6314486.424503421
60400,Westbound E 41 Ave @ Fraser St,008; 041,-123.091581,49.233019,-13702492.11785899,6314492.7321894625
60402,Westbound E 41 Ave @ Victoria Dr,020; 041,-123.066544,49.232733,-13699705.011767996,6314443.975604034
60403,Southbound Joyce St @ Kingsway,019; 026; 041,-123.036583,49.233624,-13696369.76850434,6314595.872050334
60404,Northbound Joyce St @ Church St,026; 027; 041,-123.03528,49.234646,-13696224.719207834,6314770.104568931
60408,Eastbound W 12th Ave @ Arbutus St,016,-123.152113,49.260922,-13709230.509275684,6319250.925786892
60409,Eastbound W 12th Ave @ Cypress St,016,-123.147849,49.260863,-13708755.842966942,6319240.861901277
60410,Westbound W 12th Ave @ Cypress St,016,-123.148612,49.260992,-13708840.77973842,6319262.866005765
60411,Eastbound W 12 Ave @ Pine St,016,-123.143122,49.260786,-13708229.635733964,6319227.727695773
60412,Westbound W 12th Ave @ Pine St,016,-123.143876,49.260917,-13708313.570630023,6319250.07291476
60413,Eastbound W 12 Ave @ Oak St,017,-123.12604,49.260482,-13706328.076192236,6319175.873370321
60414,Eastbound W 12th Ave @ Laurel St,017,-123.12392,49.260473,-13706092.078871751,6319174.338214236
60415,Westbound W 12th Ave @ Laurel St,017,-123.124667,49.260622,-13706175.234531377,6319199.753612098
60416,Eastbound W 12th Ave @ Heather St,017,-123.120306,49.260394,-13705689.770232024,6319160.862967303
60417,Westbound W 12th Ave @ Heather St,017,-123.12041,49.260557,-13705701.347459069,6319188.666348558
60418,Westbound W 12th Ave @ Cambie St,017,-123.11559,49.260482,-13705164.787513442,6319175.873370321
60423,Eastbound Robson St @ Cardero St,005,-123.132046,49.2892,-13706996.661053937,6324075.812318686
60431,Westbound W 41 Ave @ Churchill St,041,-123.141226,49.234437,-13708018.57397942,6314734.47355518
60433,Westbound Kingsway @ Gladstone,019; 025; N19,-123.061464,49.24353,-13699139.508754766,6316284.817805331
60436,YVR Domestic Departures  @ Level Three,N10,-123.18071,49.192988,-13712413.9127539,6307671.087851279
60472,Eastbound Sawmill Cres @ River District Crossing,031,-123.030484,49.205803,-13695690.830929993,6309854.2786481045
60492,Eastbound W Cordova St @ Carrall St,003; 004; 007; 008; 209; 210; 211; 214; N8,-123.104634,49.282442,-13703945.171172312,6322922.488284563
60494,Eastbound W Broadway @ Granville St,099,-123.139857,49.263505,-13707866.177596526,6319691.531081958
60495,Southbound Arbutus St @ 4200 Block,016,-123.153504,49.248095,-13709385.354687378,6317063.25179386
60498,Westbound E Hastings St @ Heatley Ave,014; 016; 020; N20; N35,-123.090022,49.28126,-13702318.570772842,6322720.783748377
60502,Northbound Denman St @ Comox St,005,-123.139345,49.288812,-13707809.18201724,6324009.591745634
60504,Eastbound Robson St @ Broughton St,005,-123.129709,49.287679,-13706736.507403957,6323816.223828242
60506,Eastbound Pacific St @ Seymour Mews,023,-123.128718,49.274423,-13706626.18978858,6321554.166316893
60515,Brentwood Station @ Bay 4,123; 134; 136,-123.003908,49.266305,-13692732.404142668,6320169.178050061
60516,Brentwood Station @ Bay 5,025; N9,-123.004628,49.266331,-13692812.554176038,6320173.61347035
60517,Southbound Main St @ E Broadway,003,-123.101128,49.263326,-13703554.885037592,6319660.996715366
