name,listing_url,neighbourhood,latitude,longitude,price,room_type,review_scores_rating,entertainment,food
"PNW Suite-Stanley Park, secure parking, dogs :)",https://www.airbnb.com/rooms/21462888,"Vancouver, British Columbia, Canada",49.2935,-123.13451,200.0,Entire home/apt,4.73,0,12841
Beautiful New Family home located in heart of Kits,https://www.airbnb.com/rooms/21487129,"Vancouver, British Columbia, Canada",49.26635,-123.16716,808.0,Entire home/apt,4.96,0,0
Bachelor Suite in Strathcona,https://www.airbnb.com/rooms/21504385,"Vancouver, British Columbia, Canada",49.2788,-123.07913,136.0,Entire home/apt,4.71,0,0
Newly built bright modern townhouse,https://www.airbnb.com/rooms/21519598,"Vancouver, British Columbia, Canada",49.215463308004445,-123.1401970898836,200.0,Entire home/apt,,0,0
Spacious South Granville Modern & Bright 2 Bedroom,https://www.airbnb.com/rooms/21527208,"Vancouver, British Columbia, Canada",49.25976,-123.12793,135.0,Entire home/apt,4.82,0,0
❤️AIRBNB PLUS☀️Patio/Gym/Netflix/🆓PRKG/10ft Ceiling❤️,https://www.airbnb.com/rooms/21532511,"Vancouver, British Columbia, Canada",49.27836,-123.12485,385.0,Entire home/apt,4.92,287,1557122
New condo w/ private rooftop deck in Mount Plesant,https://www.airbnb.com/rooms/21536629,,49.26845,-123.09534,225.0,Entire home/apt,,0,0
Modern/Cozy/Secure Parking and Pet friendly condo!,https://www.airbnb.com/rooms/21549657,"Vancouver, British Columbia, Canada",49.27817,-123.10875,219.0,Entire home/apt,4.94,4,34397
Modern Chic Downtown in the heart of Vancouver,https://www.airbnb.com/rooms/21550757,,49.27754,-123.11257,149.0,Entire home/apt,5.0,4,15153
🌟The Spacious Condo in the heart❤️of downtown🌟🆓PRKG,https://www.airbnb.com/rooms/21564437,"Vancouver, British Columbia, Canada",49.28407,-123.12277,286.0,Entire home/apt,4.8,4,671913
Bright 2 Bedroom Modern Home,https://www.airbnb.com/rooms/21567998,"Vancouver, British Columbia, Canada",49.24513,-123.10495,229.0,Entire home/apt,4.98,0,0
Nelson House-Room 1,https://www.airbnb.com/rooms/21569274,,49.287,-123.13204,100.0,Private room,4.74,0,6635
1 Bedroom Suite w/ private entry includes A/C.,https://www.airbnb.com/rooms/21577211,"Vancouver, British Columbia, Canada",49.28254,-123.06454,89.0,Entire home/apt,4.67,0,0
Trendy Downtown Condo with 2 Beds and Parking (E3),https://www.airbnb.com/rooms/21581560,,49.28212,-123.12293,145.0,Entire home/apt,5.0,87,913520
Tranquility By YVR  Airport 空港静舍 with licence,https://www.airbnb.com/rooms/21583116,"Richmond, British Columbia, Canada",49.19101,-123.09598,167.0,Private room,4.74,0,0
Stanley Park Cozy 1 bedroom,https://www.airbnb.com/rooms/21606719,"Vancouver, British Columbia, Canada",49.29212,-123.13438,79.0,Entire home/apt,4.38,0,46383
Private Lane House. 1 bedroom  550sq.ft,https://www.airbnb.com/rooms/21607882,"Vancouver, British Columbia, Canada",49.22584,-123.13769,135.0,Entire home/apt,4.59,0,0
Charming Condo – Heart of Downtown Vancouver,https://www.airbnb.com/rooms/21621989,"Vancouver, British Columbia, Canada",49.28412,-123.12396,114.0,Entire home/apt,4.5,0,474943
Gorgeous downtown suite (+Solarium) - Ocean View,https://www.airbnb.com/rooms/21627553,"Vancouver, British Columbia, Canada",49.27976,-123.11119,170.0,Entire home/apt,4.67,8,325877
Cozy Yaletown 1 Bedroom Condo Bright Corner Suite,https://www.airbnb.com/rooms/21631987,,49.27889,-123.12168,150.0,Entire home/apt,5.0,263,1877196
South False Creek Waterfront Seawall Townhouse,https://www.airbnb.com/rooms/21633892,"Vancouver, British Columbia, Canada",49.26846,-123.12937,175.0,Entire home/apt,5.0,0,0
Water View 1 Bedroom - 1 Office in Downtown,https://www.airbnb.com/rooms/21643708,"Vancouver, British Columbia, Canada",49.28603,-123.12555,123.0,Entire home/apt,4.5,0,367186
The newest cozy apartment in heart of Vancouver!,https://www.airbnb.com/rooms/21666600,"Vancouver, British Columbia, Canada",49.25446,-123.08276,90.0,Entire home/apt,4.54,0,0
Mountain View Suite near YVR Airport & Canada Line,https://www.airbnb.com/rooms/21675580,,49.19304,-123.10925,60.0,Private room,4.8,0,0
OceanView ♥Downtown/Parking/☆Security/Nflix/Pool,https://www.airbnb.com/rooms/21697441,"Vancouver, British Columbia, Canada",49.28009,-123.1078,600.0,Entire home/apt,4.81,4,570779
Modern Apartment in DT with parking,https://www.airbnb.com/rooms/21701347,"Vancouver, British Columbia, Canada",49.28124,-123.1093,399.0,Entire home/apt,4.84,4,976745
Private Main Street Vancouver Home,https://www.airbnb.com/rooms/21728058,,49.24122,-123.09628,95.0,Entire home/apt,,0,0
"Quiet, comfy bedroom on tree-lined street",https://www.airbnb.com/rooms/21752149,"Vancouver, British Columbia, Canada",49.28724,-123.05085,40.0,Private room,4.94,0,0
Family Friendly in East Vancouver,https://www.airbnb.com/rooms/21813103,,49.25503,-123.08026,200.0,Entire home/apt,4.92,0,0
4 BDRM Dunbar Jericho Beach Home - Direct to UBC,https://www.airbnb.com/rooms/21853186,,49.25518,-123.19295,563.0,Entire home/apt,5.0,0,0
2 bedroom 15min from Vancouver/long term available,https://www.airbnb.com/rooms/21869910,"Burnaby, British Columbia, Canada",49.26846,-123.00857,145.0,Entire home/apt,4.83,0,0
Modern apartment (Mount Pleasant/Olympic Village),https://www.airbnb.com/rooms/21879605,"Vancouver, British Columbia, Canada",49.26978,-123.09867,130.0,Entire home/apt,4.91,0,0
"Beautiful, Modern, Luxury, Comfortable Condo",https://www.airbnb.com/rooms/21908772,"Vancouver, British Columbia, Canada",49.27991,-123.10717,518.0,Entire home/apt,4.92,4,512552
Charming & Bright Main Floor Suite in Kits,https://www.airbnb.com/rooms/21912838,"Vancouver, British Columbia, Canada",49.2599,-123.18294,223.0,Entire home/apt,4.94,0,0
Cozy room on Commercial Dr- close to DT,https://www.airbnb.com/rooms/21935365,"Vancouver, British Columbia, Canada",49.25683,-123.06639,27.0,Private room,,0,0
Charming 1 Bdrm View Suite,https://www.airbnb.com/rooms/21935901,"Vancouver, British Columbia, Canada",49.26434,-123.13303,193.0,Entire home/apt,4.77,0,0
Private Garden Suite steps from Commercial Drive,https://www.airbnb.com/rooms/21949883,"Vancouver, British Columbia, Canada",49.27305,-123.06801,160.0,Entire home/apt,4.78,0,0
"Nice COZY ROOM, perfect LOCATION, nice  PEOPLE",https://www.airbnb.com/rooms/21984466,"Vancouver, British Columbia, Canada",49.26313,-123.1719,50.0,Private room,4.81,0,0
Vancouver Cozy 1 Bedroom Above-Ground Bsmt Suite,https://www.airbnb.com/rooms/21985887,"Vancouver, British Columbia, Canada",49.28731,-123.04954,100.0,Entire home/apt,4.5,0,0
Vancouver Oasis,https://www.airbnb.com/rooms/22032043,"Vancouver, British Columbia, Canada",49.26933,-123.18303,220.0,Entire home/apt,4.82,0,0
2BDR Spacious Urban Living at Queen Elizabeth Park,https://www.airbnb.com/rooms/22036501,"Vancouver, British Columbia, Canada",49.23638,-123.10714,251.0,Entire home/apt,4.75,0,0
East Van: Hidden Gem Designer Suite w Free Parking,https://www.airbnb.com/rooms/22049481,"Vancouver, British Columbia, Canada",49.29204,-123.04948,95.0,Entire home/apt,4.92,0,0
*Private Modern Home in Lovely East Village*,https://www.airbnb.com/rooms/22059982,"Vancouver, British Columbia, Canada",49.27411,-123.04884,144.0,Entire home/apt,4.8,0,0
Neat and comfortable near the airport,https://www.airbnb.com/rooms/22065087,"Richmond, British Columbia, Canada",49.19259,-123.10449,79.0,Private room,4.69,0,0
Vancouver in Trendy Yaletown,https://www.airbnb.com/rooms/22102093,,49.27665,-123.11686,90.0,Entire home/apt,0.0,18,299682
Peaceful Room For Two in Vancouver Heritage House,https://www.airbnb.com/rooms/22103390,"Vancouver, British Columbia, Canada",49.25487,-123.07811,110.0,Private room,4.96,0,0
Beautiful  1 bed + den + solarium with Large patio,https://www.airbnb.com/rooms/22131052,"Vancouver, British Columbia, Canada",49.27833,-123.12059,112.0,Entire home/apt,5.0,158,1731931
Downtown Vancouver Close to Everything!!!,https://www.airbnb.com/rooms/22143965,"Vancouver, British Columbia, Canada",49.27991,-123.12494,190.0,Entire home/apt,4.58,254,1031405
Cozy Downtown Living! - Central DT!,https://www.airbnb.com/rooms/22162819,,49.28034,-123.12509,197.0,Entire home/apt,4.59,226,890717
West Coast Beach House 3 blocks to Seawall,https://www.airbnb.com/rooms/22189491,,49.27555,-123.09823,160.0,Entire home/apt,4.5,0,0
Private Bed & Bath in Great location,https://www.airbnb.com/rooms/22228696,"Vancouver, British Columbia, Canada",49.22366,-123.14858,81.0,Private room,5.0,0,0
Mid Century Modern Suite Across VGH,https://www.airbnb.com/rooms/22231178,,49.26177,-123.12674,101.0,Entire home/apt,4.81,0,0
"Ocean View 2BR Condo in Coal Harbor, DT, Vancouver",https://www.airbnb.com/rooms/22251747,"Vancouver, British Columbia, Canada",49.28939,-123.12581,168.0,Entire home/apt,4.93,0,93236
Vancouver Yaletown Loft at waterfront,https://www.airbnb.com/rooms/22277498,,49.27435,-123.11192,350.0,Entire home/apt,5.0,0,0
"Private room in shared house, close to transit.",https://www.airbnb.com/rooms/22278475,"Vancouver, British Columbia, Canada",49.28133,-123.0634,124.0,Private room,4.88,0,0
Location!  View!  Style! Comfort!,https://www.airbnb.com/rooms/22292913,"Vancouver, British Columbia, Canada",49.27559,-123.12718,159.0,Entire home/apt,4.95,23,437056
Luxury condo with view on the BEST block of DT!,https://www.airbnb.com/rooms/22295849,"Vancouver, British Columbia, Canada",49.27951,-123.12739,302.0,Entire home/apt,4.8,176,693343
Spacious Family Friendly 2 Bedroom,https://www.airbnb.com/rooms/22298691,,49.25985,-123.12696,135.0,Entire home/apt,4.0,0,0
Quaint & Cozy Ground Floor Unit Across VGH,https://www.airbnb.com/rooms/22298696,,49.26045,-123.12819,120.0,Entire home/apt,4.45,0,0
4 Bedroom Clean & Quiet Suite in Central Vancouver,https://www.airbnb.com/rooms/22310305,"Vancouver, British Columbia, Canada",49.29108,-123.04144,293.0,Entire home/apt,4.94,0,0
THE COCOON - CUTE COZY BOHO ROOM CLOSE TO DOWNTOWN,https://www.airbnb.com/rooms/22324957,"Vancouver, British Columbia, Canada",49.276791,-123.091484,62.0,Private room,4.78,0,0
Cozy 1 Bedroom+Spacious Lvrm close Transit,https://www.airbnb.com/rooms/22326190,"Vancouver, British Columbia, Canada",49.25459,-123.04589,109.0,Entire home/apt,4.82,0,0
Heart of Downtown Vancouver: 1-bedroom suite + den,https://www.airbnb.com/rooms/22377264,"Vancouver, British Columbia, Canada",49.281,-123.12565,73.0,Entire home/apt,4.94,177,618088
Fresh 1 Bedroom + Den Across VGH,https://www.airbnb.com/rooms/22389548,,49.26163,-123.12813,105.0,Entire home/apt,4.55,0,0
🚗Free Parkin❄️AC🦶Heated Floor🍺CraftBrewery🍀ECO,https://www.airbnb.com/rooms/22422543,"Vancouver, British Columbia, Canada",49.27823,-123.08676,163.0,Entire home/apt,4.83,0,0
3 Bdrm House Share With 1 Other $800/M inc. util.,https://www.airbnb.com/rooms/22424497,,49.2694,-123.03996,80.0,Private room,5.0,0,0
Vancouver Studio Apartment with a spectacular view,https://www.airbnb.com/rooms/22434983,"Vancouver, British Columbia, Canada",49.28815,-123.13616,175.0,Entire home/apt,4.68,0,141755
New- Best View in the City - Fully Equipped 3 BD,https://www.airbnb.com/rooms/22450798,"Vancouver, British Columbia, Canada",49.26553,-123.12651,350.0,Entire home/apt,5.0,0,0
House On Dunbar B&B,https://www.airbnb.com/rooms/22505866,"Vancouver, British Columbia, Canada",49.25537,-123.19077,160.0,Hotel room,4.75,0,0
Nelson House-Room 4,https://www.airbnb.com/rooms/22519199,,49.2865,-123.13401,80.0,Private room,4.7,0,7505
Nelson House-Room 3,https://www.airbnb.com/rooms/22551920,,49.28525,-123.13404,80.0,Private room,4.74,0,0
In the ❤️of Yaletown .,https://www.airbnb.com/rooms/22569894,,49.27911,-123.11714,199.0,Entire home/apt,,46,1087467
2 Br 2 Bath Clean&Quiet Home in Central Vancouver,https://www.airbnb.com/rooms/22573163,,49.29075,-123.04071,110.0,Entire home/apt,4.95,0,0
Comfy Hawiian Vibing One Bedroom Apartment,https://www.airbnb.com/rooms/22587726,,49.26578,-123.09339,100.0,Entire home/apt,4.89,0,0
"Jewel of Trout Lake - quiet, close, community",https://www.airbnb.com/rooms/22618949,"Vancouver, British Columbia, Canada",49.25133,-123.06182,320.0,Entire home/apt,4.92,0,0
Lovely Home near YVR,https://www.airbnb.com/rooms/22619598,"Richmond, British Columbia, Canada",49.1921,-123.10579,89.0,Private room,4.83,0,0
Cozy near the airport,https://www.airbnb.com/rooms/22620106,"Richmond, British Columbia, Canada",49.19198,-123.10422,78.0,Private room,4.85,0,0
静中带旺家庭旅馆,https://www.airbnb.com/rooms/22631875,"Vancouver, British Columbia, Canada",49.23591,-123.07813,80.0,Entire home/apt,4.11,0,0
Fantastic Stay in Yaletown!,https://www.airbnb.com/rooms/22645926,"Vancouver, British Columbia, Canada",49.27913,-123.11918,130.0,Entire home/apt,4.86,110,1549815
VANCOUVER HOME - # 2 Commercial Area,https://www.airbnb.com/rooms/22655504,,49.25826,-123.07133,50.0,Private room,5.0,0,0
Comfortable & Central Across VGH,https://www.airbnb.com/rooms/22659767,,49.26182,-123.12821,105.0,Entire home/apt,4.64,0,0
Stay Quaint & Stylish In Vancouver!,https://www.airbnb.com/rooms/22659967,,49.26146,-123.12623,125.0,Entire home/apt,4.25,0,0
VANCOUVER - Private Bachelor Suite -12 & Commecial,https://www.airbnb.com/rooms/22660264,,49.2603,-123.07149,73.0,Entire home/apt,4.92,0,0
Great for family Inquire for shorter stay,https://www.airbnb.com/rooms/22692270,"Vancouver, British Columbia, Canada",49.27268,-123.12848,168.0,Entire home/apt,4.33,0,0
Contemporary King Bed w/En Suite On The Park,https://www.airbnb.com/rooms/22696589,"Vancouver, British Columbia, Canada",49.27759,-123.08576,100.0,Private room,4.98,0,0
Cozy and peaceful Point Grey suite on UBC doorstep,https://www.airbnb.com/rooms/22698900,"Vancouver, British Columbia, Canada",49.26226,-123.20874,129.0,Entire home/apt,4.83,0,0
New Renovated 2 Bedroom in Central of Vancouver,https://www.airbnb.com/rooms/22700703,,49.24757,-123.10317,85.0,Entire home/apt,,0,0
Vancouver Downtown In the heart of the  City! 1BDR,https://www.airbnb.com/rooms/22702511,"Vancouver, British Columbia, Canada",49.27774,-123.12774,110.0,Entire home/apt,4.0,60,661483
BEST family home in Mount Pleasant,https://www.airbnb.com/rooms/22702574,"Vancouver, British Columbia, Canada",49.26175,-123.08837,328.0,Entire home/apt,5.0,0,0
Hastings Sunrise Heritage House,https://www.airbnb.com/rooms/22713698,"Vancouver, British Columbia, Canada",49.2839,-123.04736,180.0,Entire home/apt,5.0,0,0
Bright and Clean 2 bedroom Garden Suite,https://www.airbnb.com/rooms/22718778,,49.2531,-123.08731,99.0,Entire home/apt,4.89,0,0
Room with en suite & private entrance near VGH,https://www.airbnb.com/rooms/22729409,"Vancouver, British Columbia, Canada",49.26171590038981,-123.13058073285764,93.0,Private room,4.85,0,0
LUXURY BDRM; OLYMPIC VLG / DOWNTOWN; NEAR TRAINS,https://www.airbnb.com/rooms/22735501,"Vancouver, British Columbia, Canada",49.27265,-123.10265,99.0,Private room,4.93,0,0
New Condo with Air Conditioner,https://www.airbnb.com/rooms/22754630,,49.261452,-123.098,117.0,Entire home/apt,4.4,0,0
"Whole House, amazing location! - -  Summer 2022!",https://www.airbnb.com/rooms/22791825,"Richmond, British Columbia, Canada",49.1892,-123.14741,650.0,Entire home/apt,5.0,0,0
Ocean View  free parking Downtown YVR,https://www.airbnb.com/rooms/22817433,,49.27189,-123.12569,399.0,Entire home/apt,4.55,0,3772
Private studio in the Heart of Vancouver,https://www.airbnb.com/rooms/22850980,"Vancouver, British Columbia, Canada",49.24684,-123.08154,102.0,Entire home/apt,4.93,0,0
Peaceful Chinatown Condo,https://www.airbnb.com/rooms/22851367,"Vancouver, British Columbia, Canada",49.27714,-123.09881,164.0,Entire home/apt,5.0,0,1125
Spacious & Comfortable 2 Bedroom Near VGH,https://www.airbnb.com/rooms/22903375,,49.26017,-123.12838,130.0,Entire home/apt,4.5,0,0
Classic & Quiet 1 Bedroom 1 Bath Across VGH,https://www.airbnb.com/rooms/22905570,,49.26204,-123.12803,105.0,Entire home/apt,4.71,0,0
"Quiet, relaxing space in Kits Point",https://www.airbnb.com/rooms/22925127,"Vancouver, British Columbia, Canada",49.27401,-123.14656,250.0,Entire home/apt,4.93,0,0
温哥华西7日度假屋,https://www.airbnb.com/rooms/22931554,,49.23094,-123.13746,60.0,Private room,4.19,0,0
3 bed Subpenthouse Ocean&Mountain View- Downtown,https://www.airbnb.com/rooms/22938035,"Vancouver, British Columbia, Canada",49.27936,-123.10649,670.0,Entire home/apt,4.84,4,276942
"Downtown Core City Views - sleeps 4, w/ parking!!",https://www.airbnb.com/rooms/22938316,"Vancouver, British Columbia, Canada",49.27899,-123.12323,209.0,Entire home/apt,4.75,294,1784501
Heart of Downtown Cozy Modern Condo - W/ PARKING!!,https://www.airbnb.com/rooms/22943194,"Vancouver, British Columbia, Canada",49.28021,-123.12512,200.0,Entire home/apt,4.7,239,914165
East Van Character home with heart,https://www.airbnb.com/rooms/22973593,"Vancouver, British Columbia, Canada",49.27646,-123.04581,150.0,Entire home/apt,5.0,0,0
Home away from home.,https://www.airbnb.com/rooms/23002913,,49.20875,-123.11862,176.0,Entire home/apt,4.5,0,0
La Casita: Stylish tiny house in Cambie Village,https://www.airbnb.com/rooms/23020307,"Vancouver, British Columbia, Canada",49.25403,-123.11908,100.0,Entire home/apt,4.9,0,0
Near skytrain station and beautiful park.,https://www.airbnb.com/rooms/23056643,"Vancouver, British Columbia, Canada",49.25229,-123.0525,65.0,Private room,4.65,0,0
Beautiful accomodation in the heart of Vancouver,https://www.airbnb.com/rooms/23062160,"Vancouver, British Columbia, Canada",49.24287,-123.1536,200.0,Entire home/apt,4.67,0,0
"The Wonderful Yellow House,  a quaint experience",https://www.airbnb.com/rooms/23065393,"Vancouver, British Columbia, Canada",49.266361236572266,-123.11125946044922,208.0,Entire home/apt,4.72,0,0
A Basement room : Near skytrain station.,https://www.airbnb.com/rooms/23078420,,49.25162,-123.05272,30.0,Private room,4.77,0,0
❤️Yaletown☀️Patio/Gym/Netflix/🆓PRKG/HighCeilings❤️100WalkScore😊,https://www.airbnb.com/rooms/23111130,"Vancouver, British Columbia, Canada",49.27906,-123.12552,425.0,Entire home/apt,4.87,256,1107273
