name,listing_url,neighbourhood,latitude,longitude,price,room_type,review_scores_rating
M1 - Comfy Chic 2 Bedroom Yaletown Condo,https://www.airbnb.com/rooms/7989551,"Vancouver, British Columbia, Canada",49.27483,-123.11601,175.0,Entire home/apt,4.97
Kitsilano Home/Near Beach/30 Days+,https://www.airbnb.com/rooms/8171107,"Vancouver, British Columbia, Canada",49.267456,-123.153473,194.0,Entire home/apt,4.89
Beautiful 2 bedroom home in Vancouver,https://www.airbnb.com/rooms/8210512,"Vancouver, British Columbia, Canada",49.25368,-123.09956,150.0,Entire home/apt,4.25
Carmo Place - Your Cozy Suite,https://www.airbnb.com/rooms/8252104,"Vancouver, British Columbia, Canada",49.26377,-123.05951,120.0,Entire home/apt,4.98
Heart of Downtown Vancouver,https://www.airbnb.com/rooms/8254293,"Vancouver, British Columbia, Canada",49.28091,-123.11861,180.0,Entire home/apt,4.8
Garden Suite near University of BC,https://www.airbnb.com/rooms/8294931,,49.258995,-123.202766,129.0,Entire home/apt,5.0
Hogan’s Alley Apartment,https://www.airbnb.com/rooms/8356680,"Vancouver, British Columbia, Canada",49.27662,-123.096,180.0,Entire home/apt,4.88
East Vancouver Character house,https://www.airbnb.com/rooms/8423376,"Vancouver, British Columbia, Canada",49.26464,-123.0651,125.0,Entire home/apt,4.8
Home sweet home,https://www.airbnb.com/rooms/8429321,"Vancouver, British Columbia, Canada",49.25904,-123.12737,175.0,Entire home/apt,4.96
Large 1 bedroom with balcony and free parking,https://www.airbnb.com/rooms/8434517,"Vancouver, British Columbia, Canada",49.26132,-123.08084,141.0,Entire home/apt,4.75
Modern downtown one-bedroom condo,https://www.airbnb.com/rooms/8470134,"Vancouver, British Columbia, Canada",49.2785,-123.10929,135.0,Entire home/apt,4.96
Vancouver Green Garden Oasis,https://www.airbnb.com/rooms/8672239,"Vancouver, British Columbia, Canada",49.22846,-123.09686,199.0,Entire home/apt,4.89
Trendy apt in trendy neighborhood,https://www.airbnb.com/rooms/8900687,"Vancouver, British Columbia, Canada",49.28033,-123.1008,100.0,Entire home/apt,4.75
"►Great Location - Modern, Quiet, Clean & Healthy",https://www.airbnb.com/rooms/8929055,"Vancouver, British Columbia, Canada",49.28679,-123.13305,200.0,Entire home/apt,4.92
Quiet Garden Retreat on Main Street,https://www.airbnb.com/rooms/8935357,,49.21915,-123.10273,105.0,Entire home/apt,4.95
STUDIO English Bay. Great Location! Free Parking!,https://www.airbnb.com/rooms/8941830,"Vancouver, British Columbia, Canada",49.2804,-123.13603,122.0,Entire home/apt,4.49
Downtown Living -  2 Bedroom with Parking (E2),https://www.airbnb.com/rooms/9046022,"Vancouver, British Columbia, Canada",49.28295,-123.12323,150.0,Entire home/apt,4.94
Kitsilano 1 bedroom 1.5 bath near the beach.,https://www.airbnb.com/rooms/9315705,,49.26672,-123.16668,197.0,Entire home/apt,5.0
Bright Urban Retreat,https://www.airbnb.com/rooms/9490187,"Vancouver, British Columbia, Canada",49.28143,-123.1256,143.0,Entire home/apt,5.0
"Modern, new laneway house.",https://www.airbnb.com/rooms/9515931,"Vancouver, British Columbia, Canada",49.26346,-123.0526,145.0,Entire home/apt,4.89
2 Bedrm Main near Commercial Drive,https://www.airbnb.com/rooms/9533778,"Vancouver, British Columbia, Canada",49.28003,-123.06204,120.0,Entire home/apt,4.72
Amazing 1 bedroom apartment with parking,https://www.airbnb.com/rooms/9615787,"Vancouver, British Columbia, Canada",49.27752,-123.11993,175.0,Entire home/apt,4.76
Stunning views in heart of Gastown,https://www.airbnb.com/rooms/9636681,"Vancouver, British Columbia, Canada",49.28377,-123.1061,149.0,Entire home/apt,5.0
Bright & Cozy Condo - Heart of Kits,https://www.airbnb.com/rooms/9684392,"Vancouver, British Columbia, Canada",49.2674015270243,-123.15509165318552,150.0,Entire home/apt,
Gastown/Railtown Loft in Vancouver,https://www.airbnb.com/rooms/9700554,"Vancouver, British Columbia, Canada",49.28389,-123.0991,130.0,Entire home/apt,4.94
Sweet Suite Cambie Village,https://www.airbnb.com/rooms/9901028,"Vancouver, British Columbia, Canada",49.25614,-123.11331,110.0,Entire home/apt,4.94
"Bright, Lovely, Spacious, Central",https://www.airbnb.com/rooms/9979381,"Vancouver, British Columbia, Canada",49.2564,-123.09368,169.0,Entire home/apt,4.8
Zen Den Kitsilano Beach Paradise,https://www.airbnb.com/rooms/10231101,"Vancouver, British Columbia, Canada",49.27269,-123.15382,130.0,Entire home/apt,4.56
Vancouver great location,https://www.airbnb.com/rooms/10472216,,49.26355,-123.15325,115.0,Entire home/apt,4.9
West end haven,https://www.airbnb.com/rooms/10523480,"Vancouver, British Columbia, Canada",49.28668,-123.13599,198.0,Entire home/apt,4.88
"Vancouver, Apartment Garden Level/Bsmt Suite",https://www.airbnb.com/rooms/10541223,"Vancouver, British Columbia, Canada",49.25291,-123.11915,172.0,Entire home/apt,4.79
Modern Yaletown Condo,https://www.airbnb.com/rooms/10569670,"Vancouver, British Columbia, Canada",49.27523,-123.12912,120.0,Entire home/apt,4.44
Willow Tree Fort,https://www.airbnb.com/rooms/10618317,"Vancouver, British Columbia, Canada",49.24354,-123.07279,100.0,Entire home/apt,5.0
Residency Boutique Suites - King suite,https://www.airbnb.com/rooms/10811008,"Vancouver, British Columbia, Canada",49.28593,-123.11571,151.0,Entire home/apt,4.82
1 BR with patio in trendy Chinatown,https://www.airbnb.com/rooms/10939480,"Vancouver, British Columbia, Canada",49.28037,-123.10059,107.0,Entire home/apt,4.9
Very Vancouver! Main St. Apartment,https://www.airbnb.com/rooms/10946286,"Vancouver, British Columbia, Canada",49.27912,-123.10065,135.0,Entire home/apt,4.98
Nice Main Street 2 Bedroom Garden Suite,https://www.airbnb.com/rooms/10969354,"Vancouver, British Columbia, Canada",49.23467,-123.10364,149.0,Entire home/apt,4.0
Cozy Modern 2BR Suite Near UBC,https://www.airbnb.com/rooms/10992078,,49.25315,-123.17653,109.0,Entire home/apt,4.74
Beautiful Kits Suite,https://www.airbnb.com/rooms/11082375,"Vancouver, British Columbia, Canada",49.25955,-123.15479,200.0,Entire home/apt,4.88
Modern Olympic Village walk-up,https://www.airbnb.com/rooms/11102652,"Vancouver, British Columbia, Canada",49.2691,-123.10345,150.0,Entire home/apt,4.97
Modern Boutique Style on the Park,https://www.airbnb.com/rooms/11207279,"Vancouver, British Columbia, Canada",49.29236,-123.13609,119.0,Entire home/apt,4.91
SPACIOUS 3 BEDROOM AT UNBEATABLE LOCATION!!,https://www.airbnb.com/rooms/11257559,"Vancouver, British Columbia, Canada",49.27747,-123.11853,130.0,Entire home/apt,5.0
Cute East Van Garden Suite,https://www.airbnb.com/rooms/11355778,"Vancouver, British Columbia, Canada",49.27223,-123.06423,128.0,Entire home/apt,4.85
Charming cottage in awesome area,https://www.airbnb.com/rooms/11361362,"Vancouver, British Columbia, Canada",49.25747,-123.07134,200.0,Entire home/apt,4.61
Contemporary Coach House in the Heart of Vancouver,https://www.airbnb.com/rooms/11512985,"Vancouver, British Columbia, Canada",49.2477,-123.11188,180.0,Entire home/apt,4.93
VGH UBC Executive Luxury Bright 1BR Apartment,https://www.airbnb.com/rooms/11531546,"Vancouver, British Columbia, Canada",49.26107,-123.11587,111.0,Entire home/apt,4.85
A sweet little East Van suite,https://www.airbnb.com/rooms/11548616,"Vancouver, British Columbia, Canada",49.28024,-123.04351,102.0,Entire home/apt,4.92
"SPACIOUS, BRIGHT AND BEAUTIFUL APARTMENT",https://www.airbnb.com/rooms/11676181,"Vancouver, British Columbia, Canada",49.25809,-123.14494,138.0,Entire home/apt,5.0
Walk Everywhere! Sunny 1Br Downtown Vancouver,https://www.airbnb.com/rooms/11677580,"Vancouver, British Columbia, Canada",49.27928,-123.1249,175.0,Entire home/apt,4.91
Live in a sunny laneway house for a long stay!,https://www.airbnb.com/rooms/11677752,"Vancouver, British Columbia, Canada",49.22699,-123.09834,130.0,Entire home/apt,4.74
Come Home To Comfort - Character Kits Home  Sublet,https://www.airbnb.com/rooms/11713524,"Vancouver, British Columbia, Canada",49.2588,-123.17351,137.0,Entire home/apt,5.0
Beautiful 1 Bedroom Apartment,https://www.airbnb.com/rooms/11826649,,49.2,-123.11237,100.0,Entire home/apt,4.8
Main & King Garden Apartment,https://www.airbnb.com/rooms/11851708,"Vancouver, British Columbia, Canada",49.24992,-123.10578,145.0,Entire home/apt,4.83
Beachfront Basement with Hot Tub and Steam Room,https://www.airbnb.com/rooms/11950920,"Vancouver, British Columbia, Canada",49.27017,-123.20673,137.0,Entire home/apt,4.93
Cozy and quiet in beautiful kits!,https://www.airbnb.com/rooms/11986499,"Vancouver , Bc, Canada",49.26674,-123.13938,194.0,Entire home/apt,5.0
Charming 2BDR Suite- Parking- W/D -Heart of Kits,https://www.airbnb.com/rooms/12044153,,49.26045,-123.16306,195.0,Entire home/apt,4.53
Two Bedroom Kits Beach Charm,https://www.airbnb.com/rooms/12083773,"Vancouver, British Columbia, Canada",49.27046,-123.1572,135.0,Entire home/apt,4.89
Boutique Suites - King Suite,https://www.airbnb.com/rooms/12209150,"Vancouver, British Columbia, Canada",49.28641,-123.11897,151.0,Entire home/apt,4.95
Modern loft Downtown Vancouver,https://www.airbnb.com/rooms/12211949,"Vancouver, British Columbia, Canada",49.27858,-123.12091,163.0,Entire home/apt,4.87
"NEW 1 Bed private suite, FREE parking",https://www.airbnb.com/rooms/12224169,"Burnaby, British Columbia, Canada",49.27699,-123.01483,163.0,Entire home/apt,5.0
MODERN COACH HOUSE WITH COURTYARD | NEAR DOWNTOWN,https://www.airbnb.com/rooms/12304783,"Vancouver, British Columbia, Canada",49.27648,-123.04172,170.0,Entire home/apt,4.94
Industrial Loft with Mountain Views,https://www.airbnb.com/rooms/12321367,"Vancouver, British Columbia, Canada",49.28295,-123.10105,150.0,Entire home/apt,4.86
Arty Apt with Private Patio in 110 yr-old bldg,https://www.airbnb.com/rooms/12345888,"Vancouver, British Columbia, Canada",49.26448,-123.12735,170.0,Entire home/apt,4.88
E1 - Chic Downtown Condominium near Robson Street Boutiques,https://www.airbnb.com/rooms/12391067,"Vancouver, British Columbia, Canada",49.28252,-123.12331,120.0,Entire home/apt,5.0
Fully Furnished One Bedroom Downtown  Vancouver,https://www.airbnb.com/rooms/12455740,,49.28528,-123.11284,109.0,Entire home/apt,5.0
Modern Gastown Loft,https://www.airbnb.com/rooms/12522873,,49.28188,-123.10724,185.0,Entire home/apt,4.67
Bright Spacious Kitsilano Apartment,https://www.airbnb.com/rooms/12603779,"Vancouver, British Columbia, Canada",49.26367,-123.15108,120.0,Entire home/apt,4.7
Chloe’s Garden Suite- Steam Room & Fireplace,https://www.airbnb.com/rooms/12604369,"Vancouver, British Columbia, Canada",49.25394,-123.10394,192.0,Entire home/apt,4.85
Downtown Cozy Apt By The Beach,https://www.airbnb.com/rooms/12604736,"Vancouver, British Columbia, Canada",49.2847,-123.13973,159.0,Entire home/apt,4.51
Beautiful 1br Garden Suite in East Vancouver,https://www.airbnb.com/rooms/12754577,"Vancouver, British Columbia, Canada",49.27393,-123.06639,100.0,Entire home/apt,
Nearby marine drive sky train house,https://www.airbnb.com/rooms/12791718,,49.21658,-123.10693,101.0,Entire home/apt,4.25
Spacious Downtown Yaletown Studio + Parking,https://www.airbnb.com/rooms/12793683,"Vancouver, British Columbia, Canada",49.27862,-123.11938,117.0,Entire home/apt,4.74
One bedroom suite,https://www.airbnb.com/rooms/12798674,,49.25348,-123.12639,179.0,Entire home/apt,4.91
D20- Beautiful 1 bedroom suite,https://www.airbnb.com/rooms/12971136,,49.27538,-123.1273,100.0,Entire home/apt,4.5
2BR Suite in the Forest,https://www.airbnb.com/rooms/12989336,"Burnaby, British Columbia, Canada",49.20876,-123.01296,151.0,Entire home/apt,4.59
"Modern 2 Bdrm+2 Bath+Den+1 Parking, Yaletown, View",https://www.airbnb.com/rooms/13007169,"Vancouver, British Columbia, Canada",49.27488,-123.11524,150.0,Entire home/apt,5.0
Steps to Granville Island,https://www.airbnb.com/rooms/13021044,"Vancouver, British Columbia, Canada",49.27011,-123.14099,110.0,Entire home/apt,
"Cozy, well-lit private studio (30 day min)",https://www.airbnb.com/rooms/13065799,,49.28125,-123.12762,120.0,Entire home/apt,4.94
Savor Breathtaking Views of Downtown,https://www.airbnb.com/rooms/13093588,"Vancouver, British Columbia, Canada",49.27754,-123.12414,140.0,Entire home/apt,4.95
Beautiful 3 BDRM Newly Reno'd Home Cambie Area,https://www.airbnb.com/rooms/13095062,"Vancouver, British Columbia, Canada",49.25061,-123.11302,199.0,Entire home/apt,5.0
"Historic Neighborhood: Bright Apt, Beautiful View",https://www.airbnb.com/rooms/13111653,"Vancouver, British Columbia, Canada",49.27894,-123.10754,200.0,Entire home/apt,4.81
"Luxe Heritage Gastown Loft, Thoroughly Renovated",https://www.airbnb.com/rooms/13167163,"Vancouver, British Columbia, Canada",49.28173,-123.10797,119.0,Entire home/apt,4.85
❤ Beautiful Studio Suite by VGH and Downtown,https://www.airbnb.com/rooms/13208731,"Vancouver, British Columbia, Canada",49.2585,-123.10986,162.0,Entire home/apt,4.77
Suite garden patio on The Drive,https://www.airbnb.com/rooms/13274735,"Vancouver, British Columbia, Canada",49.26493,-123.06927,181.0,Entire home/apt,4.86
Bright 3 bdrm garden suite near Nanaimo Skytrain,https://www.airbnb.com/rooms/13283925,"Vancouver, British Columbia, Canada",49.25222,-123.0489,124.0,Entire home/apt,4.83
Big and Bright and Beautiful -1 Bdrm off Main St,https://www.airbnb.com/rooms/13284025,"Vancouver, British Columbia, Canada",49.23124,-123.09689,172.0,Entire home/apt,4.9
East Vancouver studio suite in cute home,https://www.airbnb.com/rooms/13308004,"Vancouver, British Columbia, Canada",49.25573,-123.08344,150.0,Entire home/apt,4.72
Hip and cool apartment in downtown Vancouver,https://www.airbnb.com/rooms/13317612,"Vancouver, British Columbia, Canada",49.27781,-123.12976,200.0,Entire home/apt,4.93
Rustic Suite near Commercial Drive in Vancouver,https://www.airbnb.com/rooms/13456176,"Vancouver, British Columbia, Canada",49.26952,-123.06592,150.0,Entire home/apt,4.77
Fully Furnished Two Bedroom all Utilities Included,https://www.airbnb.com/rooms/13597744,"Vancouver, British Columbia, Canada",49.28057,-123.11402,125.0,Entire home/apt,
Vancouver Two Bedrooms Family Suite,https://www.airbnb.com/rooms/13607124,"Vancouver, British Columbia, Canada",49.2203,-123.03021,148.0,Entire home/apt,4.78
Large garden suite very close to Commercial Drive,https://www.airbnb.com/rooms/13607164,"Vancouver, British Columbia, Canada",49.25814,-123.07511,125.0,Entire home/apt,4.86
SkyTrainDntn1GigTableCharMntrOgncGardnFrutCofebean,https://www.airbnb.com/rooms/13673539,"Vancouver, British Columbia, Canada",49.25976,-123.06033,167.0,Entire home/apt,4.78
1 BR Private Suite with Kitchen and Laundry,https://www.airbnb.com/rooms/13684395,,49.27669,-123.05378,109.0,Entire home/apt,4.73
❤️ SUPER CENTRAL DOWNTOWN VANCOUVER in YALETOWN ❤️,https://www.airbnb.com/rooms/13766869,"Vancouver, British Columbia, Canada",49.27975,-123.11984,130.0,Entire home/apt,4.94
Perfect 2bdrm home in Kits,https://www.airbnb.com/rooms/13767831,"Vancouver, British Columbia, Canada",49.26686,-123.14629,160.0,Entire home/apt,5.0
Studio at Heart of Downtown Yaletown VancouverBC,https://www.airbnb.com/rooms/13784356,"Vancouver, British Columbia, Canada",49.27765,-123.13088,139.0,Entire home/apt,4.63
Exclusive 2 Beds / Central Van!!,https://www.airbnb.com/rooms/13815501,"Vancouver, British Columbia, Canada",49.28262,-123.1168,168.0,Entire home/apt,4.75
Best Vancouver Location,https://www.airbnb.com/rooms/13829747,"Vancouver, British Columbia, Canada",49.2611,-123.11037,150.0,Entire home/apt,4.8
LH1 - Sleek Downtown Condo with a Balcony,https://www.airbnb.com/rooms/13831080,"Vancouver, British Columbia, Canada",49.27971,-123.11618,150.0,Entire home/apt,4.93
Awesome Apartment Downtown (Monthly Discount),https://www.airbnb.com/rooms/13998682,"Vancouver, British Columbia, Canada",49.27823,-123.13062,169.0,Entire home/apt,4.93
BRAND-New Beautiful 2 Br/1.5 Ba Coach House,https://www.airbnb.com/rooms/13999471,"Vancouver, British Columbia, Canada",49.24141,-123.03011,136.0,Entire home/apt,4.76
Bright & Central,https://www.airbnb.com/rooms/14028670,"Vancouver, British Columbia, Canada",49.25898,-123.11866,123.0,Entire home/apt,4.88
Central Heritage Luxury,https://www.airbnb.com/rooms/14106936,,49.26049,-123.07481,120.0,Entire home/apt,5.0
Fun Old School Private  Apartment,https://www.airbnb.com/rooms/14107152,"Vancouver, British Columbia, Canada",49.23372,-123.07703,123.0,Entire home/apt,4.5
Modern Yaletown 700 sq. ft. studio,https://www.airbnb.com/rooms/14112422,"Vancouver, British Columbia, Canada",49.27791,-123.12252,130.0,Entire home/apt,4.8
Beauti-Van！,https://www.airbnb.com/rooms/14127036,"Vancouver, British Columbia, Canada",49.21684,-123.07936,150.0,Entire home/apt,4.89
Vancouver room - Vancouver Traveller bed breakfast,https://www.airbnb.com/rooms/14152417,"Vancouver, British Columbia, Canada",49.25407,-123.15593,200.0,Hotel room,5.0
Flexstay room in Vancouver Traveller Bed&Breakfast,https://www.airbnb.com/rooms/14170506,"Vancouver, British Columbia, Canada",49.2529,-123.15543,200.0,Hotel room,4.75
Entire Condo @ the heart of Downtown Vancouver,https://www.airbnb.com/rooms/14216608,"Vancouver, British Columbia, Canada",49.27683,-123.11942,130.0,Entire home/apt,5.0
Penthouse Unit in Historic Chinatown,https://www.airbnb.com/rooms/14247519,"Vancouver, British Columbia, Canada",49.28043,-123.10105,189.0,Entire home/apt,4.93
"Charming Guest-house, close to Downtown",https://www.airbnb.com/rooms/14248978,"Vancouver, British Columbia, Canada",49.27904,-123.09246,142.0,Entire home/apt,4.94
"Beautiful comfy, private garden suite.",https://www.airbnb.com/rooms/14266530,"Vancouver, British Columbia, Canada",49.22624,-123.1027,169.0,Entire home/apt,4.99
"Cozy Private suite w/ Kitchen, Close to DT",https://www.airbnb.com/rooms/14320418,"Vancouver, British Columbia, Canada",49.231075648443415,-123.02945238677252,106.0,Entire home/apt,4.53
One Bedroom Townhouse in Chinatown,https://www.airbnb.com/rooms/14341031,"Vancouver, British Columbia, Canada",49.27539,-123.10009,150.0,Entire home/apt,4.97
Thomas Crawford House,https://www.airbnb.com/rooms/14419998,"Vancouver, British Columbia, Canada",49.27729,-123.08774,125.0,Entire home/apt,4.95
Central 2 Storey Loft - Spacious 2BR + Parking,https://www.airbnb.com/rooms/14505465,"Vancouver, British Columbia, Canada",49.27671,-123.09865,134.0,Entire home/apt,4.86
Cozy 1 Bdrm near Hospitals & Downtown,https://www.airbnb.com/rooms/14524029,"Vancouver, British Columbia, Canada",49.25442,-123.12548,155.0,Entire home/apt,4.82
