,name,Longitude,Latitude
1713,Southbound Holdom Ave @ Charles St,-122.981223,49.272526
1714,Northbound Holdom Ave @ Sumas St,-122.981093,49.266541
1715,Northbound Holdom Ave @ Halifax St,-122.981077,49.268316
1716,Northbound Holdom Ave @ Winch St,-122.98107,49.270142
1717,Northbound Holdom Ave @ Kitchener St,-122.981061,49.271944
1718,Westbound Pender St @ Willingdon Ave,-123.004372,49.280153
1719,Northbound Gamma Ave @ Pandora St,-122.994624,49.283114
1720,Northbound N Gamma Ave @ Empire Dr,-122.994536,49.285877
1721,Eastbound Empire Dr @ Delta Ave,-122.991608,49.283521
1722,Northbound Hythe Ave @ Empire Dr,-122.990457,49.283312
1723,Eastbound Dundas St @ Hythe Ave,-122.989844,49.28445
1724,Northbound N Glynde Ave @ Dundas St,-122.989013,49.284756
1725,Eastbound Cambridge St @ N Glynde Ave,-122.988457,49.286326
1726,Eastbound Cambridge St @ N Springer Ave,-122.987186,49.286306
1727,Eastbound Cambridge St @ N Ranelagh Ave,-122.985645,49.286264
1728,Eastbound Cambridge St @ N Grosvenor Ave,-122.984345,49.286257
1729,Westbound Dundas St @ N Howard Ave,-122.984177,49.284462
1730,Westbound Dundas St @ N Springer Ave,-122.988122,49.284493
1731,Westbound Dundas St @ N Hythe Ave,-122.990254,49.284554
1732,Westbound Empire Dr @ Hythe Ave,-122.990956,49.283244
1733,Westbound Empire Dr @ Delta Ave,-122.992289,49.284197
1734,Southbound N Gamma Ave @ Cambridge St,-122.994722,49.285732
1735,Southbound Gamma Ave @ Pandora St,-122.994724,49.282511
1736,Southbound Willingdon Ave @ Kitchener St,-123.003302,49.271623
1737,Northbound Boundary Rd @ Albert St,-123.02331,49.28231
1738,Northbound Boundary Rd @ Triumph St,-123.023268,49.284094
1739,Northbound N Boundary Rd @ Oxford St,-123.023238,49.285924
1740,Southbound N Esmond Ave @ McGill St,-123.020951,49.287961
1741,Eastbound Eton St @ N Ingleton Ave,-123.018147,49.287392
1742,Eastbound Eton St @ N MacDonald Ave,-123.015799,49.287379
1743,Eastbound Eton St @ N Gilmore Ave,-123.013693,49.287363
1744,Eastbound Eton St @ N Carleton Ave,-123.010734,49.287342
1745,Eastbound Eton St @ N Madison Ave,-123.008078,49.287303
1746,Southbound N Willingdon Ave @ Cambridge St,-123.003094,49.286146
1747,Southbound Willingdon Ave @ Dundas St,-123.00312,49.284404
1748,Southbound Willingdon Ave @ Pandora St,-123.003151,49.282482
1749,Northbound Willingdon Ave @ Albert St,-123.003044,49.282191
1750,Northbound Willingdon Ave @ Triumph St,-123.003012,49.283992
1751,Northbound N Willingdon Ave @ Penzance Dr,-123.002948,49.2858
1752,Westbound Eton St @ N Madison Ave,-123.008917,49.287403
1753,Westbound Eton St @ N Carleton Ave,-123.011609,49.287419
1754,Westbound Eton St @ N Gilmore Ave,-123.014389,49.287444
1755,Westbound Eton St @ N MacDonald Ave,-123.016452,49.287464
1756,Southbound N Boundary Rd @ Eton St,-123.02361,49.287261
1757,Southbound N Boundary Rd @ Cambridge St,-123.023627,49.286231
1758,Southbound Boundary Rd @ Dundas St,-123.023659,49.284524
1759,Southbound Boundary Rd @ Pandora St,-123.023697,49.282683
1760,Eastbound Dover St @ Nelson Ave,-122.993592,49.229848
1761,Eastbound Oakland St @ Royal Oak Ave,-122.988023,49.229774
1762,Eastbound Oakland St @ Denbigh Ave,-122.9837,49.229538
1763,Westbound Oakland St @ Oakdale Rd,-122.986269,49.229706
1764,Westbound Dover St @ Royal Oak Ave,-122.989632,49.229977
1765,Eastbound Lougheed Hwy @ Douglas Rd,-122.991151,49.264976
1766,Westbound Lougheed Hwy @ Holdom Ave,-122.982086,49.265095
1767,Burrard Station @ Bay 6,-123.118293,49.28616
1768,Westbound E Hastings St @ Main St,-123.099363,49.281426
1769,Westbound W Hastings St @ Abbott St,-123.10684,49.282004
1770,Westbound W Georgia St @ Homer St,-123.115491,49.280921
1771,Westbound W Georgia St @ Seymour St,-123.117372,49.28214
1772,Westbound W Georgia St @ Burrard St,-123.121449,49.284777
1773,Westbound W Georgia St @ Bute St,-123.125567,49.287432
1774,Westbound W Georgia St @ Broughton St,-123.128526,49.289356
1775,Eastbound W Georgia St @ Richards St,-123.115989,49.280989
1776,Marpole Loop @ Bay 4,-123.135845,49.20366
1777,Northbound Granville St @ W 10 Ave,-123.138458,49.2631
1778,Southbound Howe St @ W Pender St,-123.116768,49.284791
1779,Southbound Howe St @ W Georgia St,-123.119595,49.282906
1780,Southbound Howe St @ Robson St,-123.121239,49.281831
1781,Southbound Howe St @ Nelson St,-123.124449,49.279698
1782,Southbound Granville St @ W Cloverleaf,-123.138572,49.266704
1783,Northbound Granville St @ W 41 Ave,-123.139463,49.234888
1784,Northbound No. 5 Rd @ Bridgeport Rd,-123.091401,49.192475
1785,Eastbound Vulcan Way @ 12200 Block,-123.087685,49.193791
1786,Eastbound Vulcan Way @ Sweden Way,-123.082255,49.194847
1787,Eastbound Vulcan Way @ Viscount Way,-123.07839,49.196014
1788,Southbound Viking Way @ Vulcan Way,-123.073397,49.197093
1789,Southbound Viking Way @ Viking Place,-123.073409,49.194182
1790,Northbound Knight St Bridge Offramp @ SE Marine Dr,-123.075497,49.210846
1791,Northbound Viking Way @ Bridgeport Rd,-123.073233,49.192477
1792,Northbound Viking Way @ Viking Place,-123.073224,49.194844
1793,Westbound Vulcan Way @ Viking Way,-123.073845,49.197551
1794,Westbound Vulcan Way @ Viscount Way,-123.079335,49.195881
1795,Westbound Vulcan Way @ Sweden Way,-123.082141,49.195023
1796,Westbound Vulcan Way @ 12200 Block,-123.088263,49.193935
1797,Southbound No. 5 Rd @ Vulcan Way,-123.091588,49.193513
1798,Waterfront Station @ West Coast Express,-123.110998,49.286502
1799,Eastbound University Blvd @ Acadia Rd,-123.237822,49.266503
1800,Waterfront Station Eastbound,-123.11158,49.286053
1801,Waterfront Station Unload Only,-123.111512,49.286116
1802,Waterfront Station Northbound,-123.111306,49.286063
1803,Waterfront Station Southbound,-123.111403,49.286137
1804,Waterfront Station @ Platform 2,-123.111578,49.285907
1805,Granville Station @ Platform 2,-123.115744,49.283136
1806,Stadium-Chinatown Station @ Platform 2,-123.109213,49.279178
1807,Main Street-Science World Station @ Platform 2,-123.100399,49.273099
1808,Commercial-Broadway Station @ Platform 4,-123.069179,49.262317
1809,Nanaimo Station @ Platform 2,-123.055904,49.248283
1810,29th Avenue Station @ Platform 2,-123.046136,49.244236
1811,Joyce-Collingwood Station @ Platform 2,-123.031827,49.238353
1812,Patterson Station @ Platform 2,-123.012678,49.229712
1813,Metrotown Station @ Platform 2,-123.00394,49.225781
1814,Royal Oak Station @ Platform 2,-122.988475,49.220013
1815,Royal Oak Station @ Platform 1,-122.98844,49.22011
1816,Metrotown Station @ Platform 1,-123.003876,49.225852
1817,Patterson Station @ Platform 1,-123.012613,49.229798
1818,Joyce-Collingwood Station @ Platform 1,-123.031759,49.23843
1819,29th Avenue Station @ Platform 1,-123.04608,49.24431
1820,Nanaimo Station @ Platform 1,-123.055868,49.248334
1821,Commercial-Broadway Station @ Platform 3,-123.069077,49.262311
1822,Main Street-Science World Station @ Platform 1,-123.10035,49.273172
1823,Stadium-Chinatown Station @ Platform 1,-123.109109,49.279271
1824,Granville Station @ Platform 1,-123.115674,49.283193
1825,Burrard Station @ Platform 1,-123.119598,49.28558
1826,Waterfront Station @ Platform 1,-123.111516,49.285962
1827,Southbound Lost Lagoon Rd @ Stanley Park Causeway,-123.136713,49.296637
1828,Westbound W 10 Ave @ Sasamat St,-123.209694,49.263905
1829,Bus Stop @ Pne Coliseum Loop,-123.043632,49.285674
1830,Eastbound W Broadway @ Alma St,-123.184623,49.264263
1831,Kootenay Loop @ Bay 2,-123.026062,49.281495
1832,Kootenay Loop @ Bay 4,-123.025918,49.281365
1833,Westbound E Broadway @ Lillooet St,-123.039504,49.262004
1834,Eastbound Keefer Place @ Taylor St,-123.105515,49.279294
1835,Heather Square @ Bay 2,-123.120135,49.266296
1836,Northbound Seymour St @ W Georgia St,-123.117549,49.281477
1837,Northbound Commercial Dr @ E 6th Ave,-123.069596,49.265331
1838,Southbound Smith Ave @ Moscrop St,-123.019874,49.242674
1839,Westbound Burke St @ Smith Ave,-123.020478,49.23703
1840,Southbound Smith Ave @ Belleville Ave,-123.019922,49.239663
1841,Southbound Commercial Dr @ E 12 Ave,-123.06995,49.259177
1842,Southbound Commercial Dr @ E 14 Ave,-123.069954,49.257485
1843,Burrard Station @ Bay 5,-123.118965,49.285975
1844,Eastbound Deer Lake Parkway @ Willingdon Ave,-123.002605,49.242827
1845,Rupert Station @ Bay 2,-123.033896,49.26049
1846,Rupert Station @ Bay 1,-123.033608,49.260804
1847,Northbound Granville St @ W 64 Ave,-123.140233,49.213461
1848,Southbound Granville St @ W Broadway,-123.138707,49.263073
1849,Southbound Granville St @ W King Edward Ave,-123.139224,49.248838
1850,Kootenay Loop @ Bay 8,-123.024952,49.281026
1851,Northbound Granville St @ Smithe St,-123.120537,49.280784
1852,Westbound Kingsway @ E Broadway,-123.099681,49.263296
1853,Northbound Smith Ave @ Sunset St,-123.019709,49.250063
1854,Eastbound Keefer Place @ Taylor St,-123.105758,49.279326
1855,Eastbound SE Marine Dr @ 2600 Block,-123.053335,49.207204
1856,Waterfront Station @ Bay 1,-123.112372,49.285803
1857,Eastbound Vulcan Way @ No. 5 Rd,-123.09077,49.193788
1858,Eastbound Vulcan Way @ Viking Way,-123.072392,49.197842
1859,Southbound No. 6 Rd @ 2500 Block,-123.069288,49.19409
1860,Southbound No. 6 Rd @ Vulcan Way,-123.069313,49.198222
1861,Southbound Abbott St @ W Pender St,-123.107725,49.28074
1862,Westbound W Broadway @ Granville St,-123.139771,49.26373
1863,Joyce Station @ Bay 6,-123.032261,49.237996
1864,Eastbound W Georgia St @ Bidwell St,-123.131834,49.291212
1865,Eastbound W 41 Ave @ Oak St,-123.127728,49.233818
1866,Westbound Terminal Ave @ 300 Block,-123.096638,49.272363
1867,Westbound E 49 Ave @ Frontenac St,-123.026533,49.222475
1868,Eastbound E Hastings St @ McLean Dr,-123.073421,49.281191
1869,Northbound Kerr St @ E 54 Ave,-123.041215,49.219585
1870,Southbound Cambie St @ W 29 Ave,-123.115868,49.245383
1871,Southbound Nanaimo St @ Grandview Hwy,-123.056751,49.257321
1872,Westbound W 4th Ave @ Vine St,-123.158111,49.268301
1873,Southbound Victoria Dr @ E 38 Ave,-123.065593,49.235445
1874,Southbound Main St @ E 18 Ave,-123.100959,49.254339
1875,Northbound Nootka St @ E 29 Ave,-123.041719,49.244934
1876,Northbound Granville St @ W Pender St,-123.114994,49.284493
1877,Southbound Howe St @ Dunsmuir St,-123.11788,49.284055
1878,Commercial-Broadway Station @ Bay 3,-123.069636,49.262699
1879,Westbound Hastings St @ Holdom Ave,-122.981804,49.280431
1880,Northbound Holdom Ave @ Lougheed Hwy,-122.981032,49.264688
1881,Southbound Holdom Ave @ Lougheed Hwy,-122.981313,49.264489
1882,Gilmore Station @ Bay 1,-123.014187,49.264851
1883,Gilmore Station @ Bay 3,-123.015179,49.26457
1884,Gilmore Station @ Bay 2,-123.014452,49.264143
1885,Southbound Holdom Ave @ Halifax St,-122.981243,49.267723
1886,Westbound Goring St @ Douglas Rd,-122.98604,49.263133
1887,Eastbound Goring St @ Douglas Rd,-122.986025,49.262985
1888,Westbound Lougheed Hwy @ Gilmore Ave,-123.014957,49.266208
1889,Southbound Gilmore Ave @ 2nd Ave,-123.014362,49.267781
1890,Northbound Gilmore Ave @ Halifax St,-123.014167,49.268646
1891,Westbound Henning Dr @ 3800 Block,-123.019214,49.264012
1892,Eastbound Henning Dr @ 3800 Block,-123.018496,49.263862
1893,Eastbound Henning Dr @ Boundary Rd,-123.022725,49.263596
1894,Renfrew Station @ Bay 1,-123.044439,49.25903
1895,Southbound Commercial Dr @ N Grandview Hwy,-123.069903,49.263232
1896,Eastbound Hastings St @ Gilmore Ave,-123.013446,49.280953
1897,Northbound Commercial Dr @ N Grandview Hwy,-123.069582,49.26342
1898,Eastbound E Broadway @ Clark Dr,-123.076191,49.262263
1899,Broadway-City Hall Station @ Bay 4,-123.116526,49.263349
1900,Westbound W Broadway @ Willow St,-123.12286,49.263437
1901,Westbound W Georgia St @ Granville St,-123.117661,49.28232
1902,Southbound Main St @ E 5th Ave,-123.100973,49.266106
1903,Eastbound W Pender St @ Abbott St,-123.106976,49.280892
1904,Southbound Granville St @ Nanton Ave,-123.139289,49.247111
1905,Northbound Granville St @ Drake St,-123.127092,49.276487
1906,Southbound Gilmore Ave @ Douglas Rd,-123.014355,49.269887
1907,Northbound Gamma Ave @ Albert St,-122.99465,49.282099
1908,Eastbound Sanderson Way @ Gilmore Way,-123.008625,49.248286
1909,Northbound Wesbrook Mall @ 2100 Block,-123.243949,49.264762
1910,Eastbound Marine Dr @ 5500 Block,-122.983643,49.206193
1911,Westbound E Broadway @ Fraser St,-123.09009,49.262593
1912,Eastbound E Broadway St @ Fraser St,-123.088379,49.26236
1913,Eastbound N Grandview Hwy @ Commercial Dr,-123.068542,49.263172
1914,Southbound N Grandview Hwy @ E 8th Ave,-123.067725,49.262833
1915,Westbound SE Marine Dr @ Poplar St,-123.092844,49.211133
1916,Eastbound W 41 Ave @ Crown St,-123.194664,49.23468
1917,Westbound E Hastings St @ Lakewood Dr,-123.062205,49.28127
1918,Eastbound W 2nd Ave @ Anderson St,-123.138366,49.269468
1919,Westbound W Georgia St @ Bute St,-123.125666,49.287499
1920,Westbound W Georgia St @ Burrard St,-123.121726,49.284954
1921,Westbound McGill St @ N Esmond Ave,-123.022039,49.288414
1922,Northbound MacDonald Ave @ Albert St,-123.016137,49.281716
1923,Southbound Burrard St @ Burnaby St,-123.130164,49.278573
1924,Eastbound W Georgia St @ Gilford St,-123.135601,49.293655
1925,Northbound Arbutus St @ W 16 Ave,-123.152846,49.257604
1926,Stanley Park Loop @ Bay 1,-123.133742,49.300494
1927,Stanley Park Loop @ Bay 2,-123.13403,49.300672
1928,Westbound Marine Dr @ Hollis Place,-122.997213,49.207683
1929,Southbound Fraser St @ SE Marine Dr,-123.091221,49.211303
1930,Westbound W Pender St @ Burrard St,-123.118031,49.286833
1931,UBC Exchange @ Bay 9,-123.248724,49.265726
1932,Westbound E 10 Ave @ Kingsway,-123.099601,49.26203
1933,Southbound Fraser St @ E 31 Ave,-123.090417,49.242261
1934,Northbound Fraser St @ E 31 Ave,-123.090196,49.242872
1935,Northbound Joffre Ave @ Carson St,-123.019815,49.210668
1936,Westbound Kingsway @ Nelson Ave,-122.995118,49.227163
1937,Westbound Robson St @ Granville St,-123.119551,49.28128
1938,Southbound Main St @ E 41 Ave,-123.101636,49.232735
1939,63 Ave Loop @ Granville St,-123.140853,49.21392
1940,Westbound E 41 Ave @ Fleming St,-123.07324,49.232762
1941,Westbound W 49 Ave @ Maple St,-123.152702,49.227195
1942,Eastbound W 49 Ave @ Maple St,-123.151905,49.227063
1943,Westbound Canada Way @ Smith Ave,-123.021521,49.254781
1944,Northbound Smith Ave @ Linwood St,-123.019687,49.253539
1945,Westbound Kincaid St @ Ingleton Ave,-123.01717,49.248874
1946,Eastbound North Fraser Way @ 5000 Block,-123.004741,49.200111
1947,Eastbound North Fraser Way @ Glenlyon Parkway West,-123.009524,49.200053
1948,Eastbound E 49 Ave @ Kerr St,-123.040479,49.224659
1949,Westbound E 49 Ave @ Tyne St,-123.032636,49.224736
1950,Westbound Pacific St @ Jervis St,-123.138406,49.280964
1951,Westbound Beach Ave @ Bute St,-123.137338,49.279589
1952,Westbound Beach Ave @ Thurlow St,-123.135648,49.277896
1953,Westbound Beach Ave @ Hornby St,-123.132974,49.275543
1954,Westbound Beach Ave @ Howe St,-123.132056,49.274962
1955,Southbound Smith Ave @ Fir St,-123.019856,49.244604
1956,Eastbound Davie St @ Broughton St,-123.136106,49.283478
1957,Eastbound W Broadway @ Spruce St,-123.128317,49.263296
1958,Westbound E 49 Ave @ Vivian St,-123.050858,49.224856
1959,Eastbound SW Marine Dr @ Wesbrook Mall,-123.233387,49.244611
1960,Eastbound W Georgia St @ Hamilton St,-123.114489,49.280019
1961,Westbound Water St @ Abbott St,-123.107364,49.28411
1962,Southbound Main St @ E 28 Ave,-123.101378,49.245403
1963,Southbound Main St @ E 59 Ave,-123.102076,49.216491
1964,Westbound Dunsmuir St @ Cambie St,-123.112004,49.280837
1965,Eastbound Marine Dr @ 4900 Block,-122.993675,49.207204
1966,Northbound N Boundary Rd @ Eton St,-123.023214,49.287718
1967,Southbound Main St @ E 2nd Ave,-123.100898,49.268688
1968,Northbound Main St @ E 16 Ave,-123.101068,49.256943
1969,Northbound Main St @ E 14 Ave,-123.100989,49.258782
1970,Southbound Main St @ E 49 Ave,-123.10178,49.225333
1971,Northbound Lower Mall @ University Blvd,-123.256083,49.263181
1972,Southbound Willingdon Ave @ Maywood St,-123.011162,49.224417
1973,Northbound Willingdon Extension @ Imperial St,-123.012456,49.222365
1974,Joyce Station @ Bay 7,-123.031266,49.238723
1975,Southbound Nelson Ave @ Patrick Place,-122.996792,49.208615
1976,Southbound Nelson Ave @ McKee Place,-122.994011,49.210732
1977,Southbound Nelson Ave @ Clinton St,-122.994004,49.212593
1978,Southbound Nelson Ave @ Rumble St,-122.993973,49.214497
1979,Westbound Rumble St @ Royal Oak Ave,-122.989193,49.214922
1980,Northbound Antrim Ave @ Victory St,-122.984964,49.21882
1981,Southbound Patterson Ave @ Imperial St,-123.012703,49.221627
1982,Northbound Patterson Ave @ Victory St,-123.01236,49.218594
1983,Southbound Patterson Ave @ Victory St,-123.012508,49.218127
1984,Northbound Patterson Ave @ Rumble St,-123.0123,49.215171
1985,Southbound Patterson Ave @ Rumble St,-123.012488,49.214602
1986,Westbound Rumble St @ McKay Ave,-123.009187,49.214873
1987,Westbound Rumble St @ Sussex Ave,-123.005284,49.214867
1988,Eastbound Rumble St @ Sussex Ave,-123.004608,49.214778
1989,Westbound Rumble St @ Gray Ave,-122.999848,49.214862
1990,Eastbound Rumble St @ Gray Ave,-122.999097,49.214781
1991,Westbound Rumble St @ Nelson Ave,-122.994317,49.214888
1992,Northbound Greenall Ave @ Marine Way,-123.017836,49.206144
1993,Westbound Lougheed Hwy @ Madison Ave,-123.009458,49.266542
1994,Eastbound Lougheed Hwy @ Madison Ave,-123.008094,49.266312
1995,Northbound Wesbrook Mall @ Thunderbird Blvd,-123.241873,49.262267
1996,Westbound North Fraser Way @ Glenlyon Parkway West,-123.010666,49.200252
1997,Westbound W 6th Ave @ Alder Crossing,-123.132576,49.266199
1998,Eastbound W 6th Ave @ Heather St,-123.120144,49.265832
1999,Eastbound W 2nd Ave @ Columbia St,-123.109733,49.269029
2000,Eastbound E 2nd Ave @ Ontario St,-123.104153,49.269125
2001,Westbound E 2nd Ave @ Main St,-123.101217,49.269283
2002,Eastbound Great Northern Way @ Brunswick St,-123.095812,49.266743
2003,Westbound Great Northern Way @ Foley St,-123.087137,49.266404
2004,Eastbound Great Northern Way @ Foley St,-123.086122,49.266021
2005,VCC-Clark Station @ Unloading Only,-123.079842,49.265975
2006,Southbound Patterson Ave @ Clinton St,-123.012493,49.212629
2007,Westbound Beresford St @ Royal Oak Ave,-122.98817,49.219859
2008,Northbound Boundary Rd @ E Kent Ave North,-123.023178,49.203898
2009,VCC-Clark Station @ Bay 1,-123.079447,49.265476
2010,Northbound Roseberry Ave @ Keith St,-123.015048,49.207207
2011,Southbound Howe St @ W Pender St,-123.116344,49.285048
2012,Southbound Howe St @ Dunsmuir St,-123.117067,49.284576
2013,Northbound Main St @ E 18 Ave,-123.100984,49.255006
2014,Northbound Main St @ E 20 Ave,-123.100763,49.253226
2015,Northbound Main St @ E 22 Ave,-123.100866,49.251452
2016,Southbound Main St @ E 39 Ave,-123.101698,49.235131
2017,Northbound Main St @ E 46 Ave,-123.101386,49.228719
2018,Northbound Main St @ 54 Ave,-123.101649,49.22134
2019,Northbound Main St @ E 62 Ave,-123.101909,49.214623
2020,Eastbound Davie St @ Richards St,-123.124529,49.275982
2021,Kootenay Loop @ Bay 1,-123.025625,49.281403
2022,Westbound Pacific Blvd @ Cambie St,-123.119683,49.274606
2023,Eastbound Pacific Blvd @ Boathouse Mews,-123.117633,49.27421
2024,Eastbound Pacific Blvd @ Marinaside Cres,-123.114446,49.274212
2025,Northbound Pat Quinn Way @ Pacific Blvd,-123.107546,49.277432
2026,Westbound Keefer Place @ Taylor St,-123.106439,49.279581
2027,Southbound Quebec St @ Keefer St,-123.102218,49.279008
2028,Northbound Quebec St @ Terminal Ave,-123.101534,49.273368
2029,Eastbound National Ave @ Quebec St,-123.101464,49.27487
2030,Northbound Quebec St @ National Ave,-123.101804,49.275246
2031,Eastbound National Ave @ Main St,-123.099334,49.274846
2032,Southbound Hudson St @ SW Marine Dr,-123.134919,49.202765
2033,Westbound Stadium Rd @ West Mall,-123.24893,49.25498
2034,Southbound West Mall @ Hawthorn Lane,-123.249997,49.257665
2035,Westbound Thunderbird Blvd @ Larkin Dr,-123.249148,49.259061
2036,Southbound Wesbrook Mall @ Iona Dr,-123.248276,49.271678
2037,Eastbound NW Marine Dr @ East Mall,-123.254576,49.270734
2038,Northbound NW Marine Dr @ Agronomy Rd,-123.254983,49.259575
2039,Northbound Great Canadian Way @ Beckwith Rd,-123.124243,49.193077
2040,Westbound Expo Blvd @ Abbott St,-123.108015,49.278791
2041,Northbound Pat Quinn Way @ Expo Blvd,-123.107518,49.278392
2042,Eastbound W Broadway @ Columbia St,-123.10905,49.26302
2043,Westbound Expo Blvd @ Nelson St,-123.116234,49.274765
2044,Eastbound E 49 Ave @ Doman St,-123.036296,49.224634
2045,Westbound E 49 Ave @ Doman St,-123.036952,49.224782
2046,Southbound Arlington St @ E 49 Ave,-123.028887,49.222808
2047,Southbound Champlain Cres @ E 54 Ave,-123.032506,49.219811
2048,Northbound Champlain Cres @ E 54 Ave,-123.032299,49.219894
2049,Southbound Cambie St @ Nelson St,-123.118424,49.275952
2050,Northbound Cambie St @ Nelson St,-123.117748,49.276256
2051,Northbound Cambie St @ Robson St,-123.114655,49.278318
2052,Eastbound Davie St @ Granville St,-123.125976,49.276918
2053,UBC Exchange @ Bay 1,-123.247954,49.267415
2054,UBC Exchange @ Bay 2,-123.24828,49.2673
2055,UBC Exchange @ Bay 3,-123.24863,49.267177
2056,UBC Exchange @ Bay 4,-123.247902,49.26704
2057,UBC Exchange @ Bay 5,-123.247589,49.26715
2058,UBC Exchange @ Bay 6,-123.247155,49.267304
2059,Metrotown Station @ Bay 10,-123.004928,49.22639
2060,Southbound Burrard St @ Harwood St,-123.131265,49.277837
2061,29th Avenue Station @ Bay 4,-123.044461,49.244435
2062,Metrotown Station @ Bay 11,-123.004152,49.226034
2063,Metrotown Station @ Bay 12,-123.003278,49.225643
2064,Metrotown Station @ Bay 13,-123.002774,49.22541
2065,Metrotown Station @ Bay 14,-123.002091,49.225091
2066,Westbound University Blvd @ Western Parkway,-123.244736,49.266634
2067,Northbound Fraser St @ E 20 Ave,-123.089851,49.253266
2068,Eastbound SW Marine Dr @ Hudson St,-123.135556,49.20317
2069,Northbound Burrard St @ Smithe St,-123.124019,49.282359
2070,Northbound Seymour St @ Robson St,-123.11824,49.28102
2071,Northbound Cambie St @ Dunsmuir St,-123.111842,49.280182
2072,Broadway-City Hall Station @ Bay 3,-123.115153,49.261616
2073,Nanaimo Station @ Bay 1,-123.056509,49.248336
2074,Brentwood Station @ Bay 1,-123.002997,49.267148
2075,Eastbound E King Edward Ave @ Ontario St,-123.104633,49.248771
2076,Eastbound E Cordova St @ Heatley Ave,-123.089076,49.28202
2077,Southbound Cambie St @ W Georgia St,-123.112876,49.279676
2078,Eastbound W Georgia St @ Homer St,-123.114837,49.280236
2079,Southbound Station St @ National Ave,-123.09865,49.273853
2080,UBC Exchange @ Unloading Only,-123.247621,49.267674
2081,Northbound Macdonald St @ W 13 Ave,-123.168239,49.260225
2082,Westbound Oakland St @ Dufferin Ave,-122.980952,49.229249
2083,Westbound Great Northern Way @ Carolina Street,-123.091178,49.266868
2084,Southbound Wesbrook Mall @ Agronomy Rd,-123.243491,49.26369
2085,Northbound Wesbrook Mall @ Agronomy Rd,-123.242289,49.262728
2086,Westbound W 41 Ave @ East Blvd,-123.15479,49.234672
2087,Eastbound W 41 Ave @ East Blvd,-123.154407,49.234483
2088,Eastbound Great Northern Way @ Carolina St,-123.090557,49.26668
2089,Dunbar Loop @ Bay 7,-123.184268,49.234694
2090,Dunbar Loop @ Bay 4,-123.186649,49.234836
2091,Westbound W 41 Ave @ Carnarvon St,-123.174148,49.234826
2092,Eastbound W 41 Ave @ Carnarvon St,-123.173495,49.23467
2093,Westbound W 41 Ave @ Oak St,-123.129021,49.234095
2094,Eastbound E 41 Ave @ Main St,-123.102441,49.232982
2095,Westbound E 41 Ave @ Fraser St,-123.091581,49.233019
2096,Westbound E 41 Ave @ Victoria Dr,-123.066544,49.232733
2097,Southbound Joyce St @ Kingsway,-123.036583,49.233624
2098,Northbound Joyce St @ Church St,-123.03528,49.234646
2099,Eastbound W 12th Ave @ Arbutus St,-123.152113,49.260922
2100,Eastbound W 12th Ave @ Cypress St,-123.147849,49.260863
2101,Westbound W 12th Ave @ Cypress St,-123.148612,49.260992
2102,Eastbound W 12 Ave @ Pine St,-123.143122,49.260786
2103,Westbound W 12th Ave @ Pine St,-123.143876,49.260917
2104,Eastbound W 12 Ave @ Oak St,-123.12604,49.260482
2105,Eastbound W 12th Ave @ Laurel St,-123.12392,49.260473
2106,Westbound W 12th Ave @ Laurel St,-123.124667,49.260622
2107,Eastbound W 12th Ave @ Heather St,-123.120306,49.260394
2108,Westbound W 12th Ave @ Heather St,-123.12041,49.260557
2109,Westbound W 12th Ave @ Cambie St,-123.11559,49.260482
2110,Eastbound Robson St @ Cardero St,-123.132046,49.2892
2111,Westbound W 41 Ave @ Churchill St,-123.141226,49.234437
2112,Westbound Kingsway @ Gladstone,-123.061464,49.24353
2113,YVR Domestic Departures  @ Level Three,-123.18071,49.192988
2114,Eastbound Sawmill Cres @ River District Crossing,-123.030484,49.205803
2115,Eastbound W Cordova St @ Carrall St,-123.104634,49.282442
2116,Eastbound W Broadway @ Granville St,-123.139857,49.263505
2117,Southbound Arbutus St @ 4200 Block,-123.153504,49.248095
2118,Westbound E Hastings St @ Heatley Ave,-123.090022,49.28126
2119,Northbound Denman St @ Comox St,-123.139345,49.288812
2120,Eastbound Robson St @ Broughton St,-123.129709,49.287679
2121,Eastbound Pacific St @ Seymour Mews,-123.128718,49.274423
2122,Brentwood Station @ Bay 4,-123.003908,49.266305
2123,Brentwood Station @ Bay 5,-123.004628,49.266331
2124,Southbound Main St @ E Broadway,-123.101128,49.263326
2125,Westbound Cornwall Ave @ Maple St,-123.14994,49.27258
2126,Eastbound Pacific St @ Thurlow St,-123.13473,49.278412
2127,Westbound Beach Ave @ Bidwell St,-123.142591,49.284303
2128,Eastbound Beach Ave @ Bidwell St,-123.142826,49.284744
2129,Eastbound Beach Ave @ Cardero St,-123.141983,49.283216
2130,Westbound Beach Ave @ Cardero St,-123.1416,49.283023
2131,Eastbound Pacific St @ Jervis St,-123.137988,49.280513
2132,Northbound Blanca St @ W 5th Ave,-123.214932,49.268423
2133,Broadway-City Hall Station @ Bay 6,-123.117852,49.263181
2134,Broadway-City Hall Station @ Bay 1,-123.116587,49.26315
2135,Westbound Kingsway @ Dumfries St,-123.073752,49.249256
2136,Southbound West Blvd @ W 46th Ave,-123.155866,49.229631
2137,Northbound Fraser St @ E 56 Ave,-123.090815,49.219428
2138,Westbound W Broadway @ Hemlock St,-123.134884,49.263652
2139,Eastbound W 6th Ave @ Alder St,-123.130869,49.26601
